
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 48.900
2     1 0.00022 44.560
3     1 0.00043 40.600
4     1 0.00063 36.990
5     1 0.00082 33.710
6     1 0.00099 30.710
7     1 0.00115 27.990
8     2 0.00135 25.500
9     2 0.00164 23.230
10    4 0.00196 21.170
11    5 0.00238 19.290
12    6 0.00285 17.580
13    6 0.00335 16.010
14    8 0.00406 14.590
15    8 0.00484 13.300
16    9 0.00569 12.110
17   12 0.00672 11.040
18   15 0.00797 10.060
19   17 0.00938  9.164
20   18 0.01094  8.350
21   19 0.01258  7.608
22   20 0.01432  6.932
23   20 0.01613  6.316
24   21 0.01804  5.755
25   25 0.02012  5.244
26   27 0.02245  4.778
27   32 0.02499  4.354
28   35 0.02772  3.967
29   38 0.03064  3.614
30   45 0.03383  3.293
31   47 0.03728  3.001
32   51 0.04094  2.734
33   53 0.04481  2.491
34   55 0.04884  2.270
35   59 0.05307  2.068
36   65 0.05748  1.885
37   72 0.06212  1.717
38   73 0.06695  1.565
39   73 0.07191  1.426
40   75 0.07698  1.299
41   78 0.08220  1.184
42   80 0.08754  1.078
43   83 0.09299  0.983
44   87 0.09854  0.895
45   90 0.10420  0.816
46   93 0.10990  0.743
47   94 0.11570  0.677
48   98 0.12160  0.617
49  102 0.12750  0.562
50  104 0.13350  0.512
51  106 0.13950  0.467
52  108 0.14550  0.425
53  108 0.15150  0.388
54  109 0.15750  0.353
55  108 0.16350  0.322
56  110 0.16950  0.293
57  111 0.17540  0.267
58  114 0.18140  0.243
59  117 0.18730  0.222
60  118 0.19340  0.202
61  119 0.19930  0.184
62  120 0.20530  0.168
63  122 0.21130  0.153
64  123 0.21730  0.139
65  123 0.22320  0.127
66  123 0.22910  0.116
67  126 0.23500  0.105
68  126 0.24090  0.096
69  126 0.24660  0.087
70  128 0.25240  0.080
71  128 0.25800  0.073
72  132 0.26360  0.066
73  132 0.26920  0.060
74  133 0.27460  0.055
75  134 0.28000  0.050
76  134 0.28520  0.046
77  135 0.29040  0.042
78  135 0.29540  0.038
79  136 0.30030  0.034
80  136 0.30510  0.031
81  138 0.30980  0.029
82  138 0.31440  0.026
83  137 0.31890  0.024
84  137 0.32320  0.022
85  133 0.32740  0.020
86  134 0.33150  0.018
87  136 0.33540  0.016
88  138 0.33920  0.015
89  139 0.34290  0.014
90  138 0.34650  0.012
91  142 0.34990  0.011
92  142 0.35320  0.010
93  143 0.35630  0.009
94  143 0.35930  0.009
95  143 0.36220  0.008
96  141 0.36500  0.007
97  144 0.36760  0.006
98  146 0.37010  0.006
99  145 0.37250  0.005
100 146 0.37470  0.005
