
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1   162 0.000000 489.00
2   162 0.001615 445.60
3   162 0.001753 406.00
4   162 0.001902 369.90
5   162 0.002062 337.10
6   162 0.002233 307.10
7   162 0.002416 279.90
8   162 0.002612 255.00
9   162 0.002822 232.30
10  162 0.003045 211.70
11  162 0.003282 192.90
12  162 0.003535 175.80
13  162 0.003804 160.10
14  162 0.004089 145.90
15  162 0.004392 133.00
16  162 0.004713 121.10
17  162 0.005053 110.40
18  162 0.005413 100.60
19  162 0.005794  91.64
20  162 0.006197  83.50
21  162 0.006624  76.08
22  162 0.007075  69.32
23  162 0.007553  63.16
24  162 0.008059  57.55
25  162 0.008595  52.44
26  162 0.009163  47.78
27  162 0.009764  43.54
28  162 0.010400  39.67
29  162 0.011080  36.14
30  162 0.011800  32.93
31  162 0.012560  30.01
32  162 0.013360  27.34
33  162 0.014220  24.91
34  162 0.015130  22.70
35  162 0.016100  20.68
36  162 0.017130  18.85
37  162 0.018220  17.17
38  162 0.019380  15.65
39  162 0.020620  14.26
40  162 0.021930  12.99
41  162 0.023320  11.84
42  162 0.024800  10.78
43  162 0.026370   9.83
44  162 0.028040   8.95
45  162 0.029810   8.16
46  162 0.031690   7.43
47  162 0.033690   6.77
48  162 0.035800   6.17
49  162 0.038040   5.62
50  162 0.040400   5.12
51  162 0.042900   4.67
52  162 0.045540   4.25
53  162 0.048330   3.88
54  162 0.051260   3.53
55  162 0.054340   3.22
56  162 0.057580   2.93
57  162 0.060960   2.67
58  162 0.064510   2.43
59  162 0.068210   2.22
60  162 0.072060   2.02
61  162 0.076070   1.84
62  162 0.080230   1.68
63  162 0.084520   1.53
64  162 0.088960   1.39
65  162 0.093530   1.27
66  162 0.098230   1.16
67  162 0.103000   1.05
68  162 0.108000   0.96
69  162 0.113000   0.87
70  162 0.118100   0.80
71  162 0.123300   0.73
72  162 0.128600   0.66
73  162 0.134000   0.60
74  162 0.139400   0.55
75  162 0.144800   0.50
76  162 0.150300   0.46
77  162 0.155900   0.42
78  162 0.161400   0.38
79  162 0.167000   0.34
80  162 0.172600   0.31
81  162 0.178300   0.29
82  162 0.183900   0.26
83  162 0.189600   0.24
84  162 0.195300   0.22
85  162 0.200900   0.20
86  162 0.206600   0.18
87  162 0.212300   0.16
88  162 0.218000   0.15
89  162 0.223600   0.14
90  162 0.229300   0.12
91  162 0.234900   0.11
92  162 0.240500   0.10
93  162 0.246000   0.09
94  162 0.251500   0.09
95  162 0.257000   0.08
96  162 0.262400   0.07
97  162 0.267800   0.06
98  162 0.273100   0.06
99  162 0.278300   0.05
100 162 0.283500   0.05
