
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 24.4500
2     1 0.00029 22.2800
3     1 0.00055 20.3000
4     1 0.00079 18.5000
5     1 0.00100 16.8500
6     1 0.00119 15.3600
7     1 0.00136 13.9900
8     2 0.00158 12.7500
9     2 0.00194 11.6200
10    3 0.00229 10.5800
11    4 0.00281  9.6450
12    5 0.00340  8.7880
13    5 0.00402  8.0070
14    7 0.00503  7.2960
15    7 0.00619  6.6480
16    9 0.00747  6.0570
17   11 0.00907  5.5190
18   14 0.01100  5.0290
19   17 0.01315  4.5820
20   18 0.01555  4.1750
21   19 0.01804  3.8040
22   19 0.02065  3.4660
23   20 0.02338  3.1580
24   22 0.02626  2.8780
25   27 0.02960  2.6220
26   27 0.03318  2.3890
27   31 0.03695  2.1770
28   35 0.04104  1.9830
29   38 0.04542  1.8070
30   43 0.05014  1.6470
31   46 0.05515  1.5000
32   50 0.06040  1.3670
33   52 0.06583  1.2460
34   55 0.07140  1.1350
35   59 0.07714  1.0340
36   60 0.08302  0.9423
37   64 0.08904  0.8586
38   68 0.09518  0.7823
39   70 0.10140  0.7128
40   71 0.10770  0.6495
41   71 0.11400  0.5918
42   75 0.12030  0.5392
43   77 0.12670  0.4913
44   77 0.13310  0.4477
45   80 0.13950  0.4079
46   80 0.14590  0.3717
47   83 0.15220  0.3386
48   88 0.15860  0.3086
49   93 0.16490  0.2811
50   96 0.17120  0.2562
51   99 0.17750  0.2334
52   99 0.18370  0.2127
53  102 0.19000  0.1938
54  104 0.19620  0.1766
55  106 0.20250  0.1609
56  108 0.20880  0.1466
57  110 0.21500  0.1336
58  112 0.22120  0.1217
59  112 0.22750  0.1109
60  112 0.23360  0.1010
61  114 0.23970  0.0921
62  115 0.24570  0.0839
63  117 0.25170  0.0764
64  118 0.25760  0.0696
65  118 0.26340  0.0635
66  119 0.26900  0.0578
67  121 0.27460  0.0527
68  121 0.28010  0.0480
69  123 0.28550  0.0437
70  123 0.29080  0.0398
71  123 0.29590  0.0363
72  124 0.30090  0.0331
73  124 0.30580  0.0302
74  129 0.31050  0.0275
75  128 0.31520  0.0250
76  127 0.31970  0.0228
77  128 0.32410  0.0208
78  128 0.32830  0.0189
79  129 0.33240  0.0173
80  129 0.33640  0.0157
81  129 0.34020  0.0143
82  130 0.34390  0.0130
83  130 0.34750  0.0119
84  132 0.35090  0.0108
85  133 0.35410  0.0099
86  134 0.35730  0.0090
87  133 0.36030  0.0082
88  133 0.36310  0.0075
89  134 0.36580  0.0068
90  135 0.36850  0.0062
91  137 0.37090  0.0056
92  136 0.37320  0.0051
93  137 0.37550  0.0047
94  137 0.37760  0.0043
95  138 0.37960  0.0039
96  137 0.38140  0.0035
97  138 0.38320  0.0032
98  138 0.38480  0.0029
99  139 0.38630  0.0027
100 140 0.38780  0.0024
