
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 966.80
2    1 0.008921 880.90
3    1 0.016900 802.70
4    1 0.024000 731.30
5    1 0.030290 666.40
6    1 0.035830 607.20
7    2 0.041130 553.20
8    2 0.045790 504.10
9    2 0.049790 459.30
10   2 0.053190 418.50
11   2 0.056090 381.30
12   2 0.058560 347.40
13   2 0.060650 316.60
14   2 0.062430 288.50
15   2 0.063930 262.80
16   2 0.065200 239.50
17   2 0.066270 218.20
18   2 0.067170 198.80
19   2 0.067930 181.20
20   2 0.068570 165.10
21   2 0.069110 150.40
22   2 0.069560 137.00
23   2 0.069940 124.90
24   2 0.070260 113.80
25   2 0.070530 103.70
26   3 0.070810  94.46
27   3 0.071070  86.07
28   3 0.071300  78.42
29   3 0.071500  71.45
30   4 0.071840  65.11
31   5 0.072490  59.32
32   6 0.073160  54.05
33   6 0.073870  49.25
34   6 0.074500  44.87
35   8 0.075210  40.89
36   8 0.076020  37.26
37   8 0.076780  33.95
38   8 0.077460  30.93
39   8 0.078090  28.18
40   9 0.078780  25.68
41   8 0.079350  23.40
42   8 0.079840  21.32
43   8 0.080300  19.43
44   8 0.080720  17.70
45   8 0.081110  16.13
46   9 0.081470  14.69
47  10 0.081880  13.39
48  11 0.082230  12.20
49  13 0.082860  11.12
50  13 0.083340  10.13
51  13 0.083850   9.23
52  13 0.084560   8.41
53  13 0.085280   7.66
54  13 0.085980   6.98
55  14 0.086800   6.36
56  16 0.087790   5.80
57  16 0.088950   5.28
58  18 0.090370   4.81
59  19 0.091640   4.38
60  19 0.093080   4.00
61  19 0.094450   3.64
62  19 0.095820   3.32
63  19 0.097060   3.02
64  19 0.098390   2.75
65  20 0.099750   2.51
66  22 0.101100   2.29
67  24 0.102600   2.08
68  24 0.104000   1.90
69  26 0.105500   1.73
70  26 0.107000   1.58
71  29 0.108600   1.44
72  29 0.110100   1.31
73  30 0.111700   1.19
74  33 0.113200   1.09
75  33 0.114800   0.99
76  33 0.116300   0.90
77  34 0.117800   0.82
78  35 0.119300   0.75
79  37 0.120800   0.68
80  37 0.122300   0.62
81  36 0.123700   0.57
82  37 0.125100   0.52
83  37 0.126400   0.47
84  37 0.127700   0.43
85  37 0.128900   0.39
86  37 0.130100   0.36
87  38 0.131200   0.32
88  38 0.132300   0.30
89  40 0.133200   0.27
90  40 0.134200   0.25
91  40 0.135000   0.22
92  40 0.135800   0.20
93  40 0.136500   0.19
94  40 0.137100   0.17
95  41 0.137700   0.15
96  41 0.138200   0.14
97  41 0.138700   0.13
98  42 0.139100   0.12
99  42 0.139500   0.11
100 42 0.139800   0.10
