
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 12.6800
2  17 0.008237 11.5600
3  29 0.018700 10.5300
4  36 0.028420  9.5950
5  41 0.038060  8.7430
6  43 0.047150  7.9660
7  45 0.055340  7.2580
8  49 0.062800  6.6140
9  51 0.069680  6.0260
10 51 0.075850  5.4910
11 52 0.081470  5.0030
12 53 0.086680  4.5590
13 52 0.091410  4.1540
14 52 0.095850  3.7850
15 51 0.100000  3.4480
16 50 0.103900  3.1420
17 48 0.107400  2.8630
18 48 0.110700  2.6090
19 48 0.113700  2.3770
20 47 0.116500  2.1660
21 46 0.119100  1.9730
22 46 0.121400  1.7980
23 46 0.123500  1.6380
24 44 0.125500  1.4930
25 43 0.127300  1.3600
26 42 0.128900  1.2390
27 42 0.130400  1.1290
28 41 0.131700  1.0290
29 41 0.132900  0.9375
30 40 0.133900  0.8542
31 39 0.134900  0.7783
32 38 0.135700  0.7092
33 37 0.136500  0.6462
34 37 0.137100  0.5888
35 35 0.137700  0.5365
36 33 0.138200  0.4888
37 33 0.138700  0.4454
38 32 0.139100  0.4058
39 31 0.139400  0.3698
40 30 0.139700  0.3369
41 28 0.140000  0.3070
42 28 0.140200  0.2797
43 28 0.140400  0.2549
44 27 0.140600  0.2322
45 27 0.140700  0.2116
46 25 0.140800  0.1928
47 24 0.141000  0.1757
48 23 0.141000  0.1601
49 23 0.141100  0.1458
50 21 0.141200  0.1329
51 22 0.141300  0.1211
52 22 0.141300  0.1103
53 21 0.141400  0.1005
54 21 0.141400  0.0916
55 20 0.141500  0.0834
56 19 0.141500  0.0760
57 18 0.141600  0.0693
58 19 0.141600  0.0631
59 19 0.141600  0.0575
60 20 0.141600  0.0524
61 21 0.141700  0.0478
62 22 0.141700  0.0435
63 22 0.141700  0.0396
64 22 0.141700  0.0361
65 22 0.141700  0.0329
66 22 0.141800  0.0300
67 24 0.141800  0.0273
68 26 0.141800  0.0249
69 25 0.141800  0.0227
70 29 0.141800  0.0207
71 30 0.141800  0.0188
72 31 0.141800  0.0172
73 32 0.141800  0.0156
74 32 0.141800  0.0142
75 33 0.141800  0.0130
76 33 0.141800  0.0118
77 33 0.141800  0.0108
78 34 0.141800  0.0098
79 34 0.141800  0.0089
80 34 0.141800  0.0082
81 34 0.141800  0.0074
82 34 0.141800  0.0068
