
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 22.7500
2    1 0.01200 20.7300
3    1 0.02196 18.8900
4    1 0.03024 17.2100
5    1 0.03711 15.6800
6    1 0.04282 14.2900
7    1 0.04756 13.0200
8    1 0.05149 11.8600
9    1 0.05476 10.8100
10   1 0.05748  9.8470
11   1 0.05973  8.9720
12   1 0.06160  8.1750
13   1 0.06315  7.4490
14   1 0.06444  6.7870
15   1 0.06552  6.1840
16   1 0.06641  5.6350
17   1 0.06714  5.1340
18   1 0.06776  4.6780
19   1 0.06827  4.2630
20   2 0.06871  3.8840
21   2 0.06926  3.5390
22   2 0.06972  3.2250
23   2 0.07011  2.9380
24   2 0.07042  2.6770
25   2 0.07069  2.4390
26   2 0.07091  2.2230
27   2 0.07109  2.0250
28   2 0.07124  1.8450
29   2 0.07137  1.6810
30   3 0.07173  1.5320
31   3 0.07226  1.3960
32   3 0.07269  1.2720
33   4 0.07376  1.1590
34   5 0.07503  1.0560
35   5 0.07602  0.9621
36   5 0.07682  0.8766
37   5 0.07767  0.7987
38   5 0.07866  0.7278
39   5 0.07950  0.6631
40   5 0.08019  0.6042
41   5 0.08077  0.5505
42   6 0.08138  0.5016
43   6 0.08183  0.4571
44   6 0.08223  0.4165
45   5 0.08254  0.3795
46   5 0.08278  0.3458
47   5 0.08300  0.3150
48   4 0.08313  0.2870
49   4 0.08321  0.2615
50   5 0.08347  0.2383
51   7 0.08590  0.2171
52   9 0.09305  0.1979
53   9 0.09920  0.1803
54  11 0.10440  0.1643
55  12 0.10970  0.1497
56  11 0.11430  0.1364
57  11 0.11800  0.1243
58  12 0.12120  0.1132
59  11 0.12390  0.1032
60  13 0.12610  0.0940
61  14 0.12820  0.0856
62  14 0.13020  0.0780
63  14 0.13190  0.0711
64  14 0.13340  0.0648
65  14 0.13450  0.0590
66  16 0.13560  0.0538
67  17 0.13660  0.0490
68  17 0.13730  0.0447
69  17 0.13800  0.0407
70  18 0.13860  0.0371
71  19 0.13900  0.0338
72  20 0.13940  0.0308
73  22 0.13980  0.0280
74  22 0.14000  0.0256
75  22 0.14030  0.0233
76  22 0.14050  0.0212
77  23 0.14070  0.0193
78  23 0.14090  0.0176
79  23 0.14100  0.0160
80  24 0.14110  0.0146
81  24 0.14120  0.0133
82  30 0.14130  0.0121
83  29 0.14140  0.0111
84  29 0.14140  0.0101
85  29 0.14150  0.0092
86  29 0.14150  0.0084
87  30 0.14160  0.0076
88  31 0.14160  0.0069
89  31 0.14170  0.0063
90  31 0.14170  0.0058
91  31 0.14170  0.0053
92  31 0.14170  0.0048
93  31 0.14170  0.0044
94  31 0.14180  0.0040
95  31 0.14180  0.0036
96  31 0.14180  0.0033
97  33 0.14180  0.0030
98  33 0.14180  0.0027
99  33 0.14180  0.0025
100 33 0.14180  0.0023
