
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 1934.00
2    1 0.007064 1762.00
3    1 0.013660 1605.00
4    1 0.019790 1463.00
5    2 0.026300 1333.00
6    2 0.032360 1214.00
7    2 0.037710 1106.00
8    2 0.042420 1008.00
9    2 0.046550  918.60
10   2 0.050150  837.00
11   2 0.053290  762.70
12   2 0.056010  694.90
13   2 0.058360  633.20
14   2 0.060380  576.90
15   2 0.062120  525.70
16   3 0.063660  479.00
17   3 0.064940  436.40
18   4 0.066060  397.60
19   4 0.067040  362.30
20   4 0.067870  330.10
21   4 0.068570  300.80
22   4 0.069170  274.10
23   4 0.069670  249.70
24   4 0.070100  227.50
25   4 0.070460  207.30
26   4 0.070770  188.90
27   4 0.071040  172.10
28   4 0.071270  156.80
29   5 0.071580  142.90
30   7 0.072070  130.20
31   7 0.072720  118.60
32   6 0.073290  108.10
33   7 0.073860   98.50
34   9 0.074450   89.75
35   9 0.075120   81.78
36   9 0.075730   74.51
37   9 0.076340   67.89
38   9 0.076880   61.86
39  10 0.077500   56.37
40  10 0.078050   51.36
41  10 0.078590   46.80
42  10 0.079090   42.64
43  10 0.079550   38.85
44  10 0.080010   35.40
45  11 0.080400   32.25
46  12 0.080810   29.39
47  14 0.081260   26.78
48  16 0.081760   24.40
49  16 0.082330   22.23
50  16 0.082890   20.26
51  17 0.083450   18.46
52  15 0.084060   16.82
53  13 0.084560   15.32
54  15 0.085020   13.96
55  15 0.085600   12.72
56  15 0.086190   11.59
57  18 0.086890   10.56
58  18 0.087830    9.62
59  19 0.088830    8.77
60  19 0.089830    7.99
61  19 0.090890    7.28
62  20 0.091850    6.63
63  20 0.092930    6.04
64  22 0.093890    5.51
65  23 0.095000    5.02
66  23 0.095970    4.57
67  23 0.097080    4.17
68  25 0.098110    3.80
69  28 0.099200    3.46
70  30 0.100300    3.15
71  29 0.101600    2.87
72  32 0.102700    2.62
73  33 0.104000    2.38
74  33 0.105200    2.17
75  35 0.106500    1.98
76  35 0.107800    1.80
77  36 0.109200    1.64
78  36 0.110500    1.50
79  37 0.111800    1.36
80  37 0.113200    1.24
81  37 0.114600    1.13
82  37 0.115900    1.03
83  38 0.117300    0.94
84  38 0.118700    0.86
85  38 0.120100    0.78
86  38 0.121400    0.71
87  38 0.122800    0.65
88  38 0.124100    0.59
89  38 0.125400    0.54
90  39 0.126600    0.49
91  40 0.127900    0.45
92  40 0.129000    0.41
93  41 0.130200    0.37
94  41 0.131200    0.34
95  41 0.132200    0.31
96  41 0.133200    0.28
97  41 0.134100    0.26
98  41 0.134900    0.23
99  41 0.135700    0.21
100 43 0.136400    0.19
