
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 68.330
2     1 0.00101 62.260
3     1 0.00188 56.720
4     1 0.00262 51.690
5     1 0.00325 47.090
6     2 0.00386 42.910
7     2 0.00503 39.100
8     2 0.00604 35.620
9     2 0.00691 32.460
10    2 0.00764 29.580
11    2 0.00827 26.950
12    4 0.00928 24.550
13    5 0.01074 22.370
14    7 0.01239 20.390
15    7 0.01416 18.570
16    7 0.01567 16.920
17    7 0.01696 15.420
18    7 0.01806 14.050
19    7 0.01899 12.800
20    7 0.01978 11.670
21    8 0.02050 10.630
22    8 0.02119  9.685
23    9 0.02180  8.825
24   10 0.02252  8.041
25   12 0.02354  7.326
26   12 0.02477  6.675
27   12 0.02587  6.082
28   12 0.02685  5.542
29   14 0.02826  5.050
30   16 0.02992  4.601
31   16 0.03162  4.192
32   17 0.03327  3.820
33   19 0.03521  3.481
34   20 0.03784  3.171
35   23 0.04057  2.890
36   23 0.04398  2.633
37   23 0.04748  2.399
38   24 0.05109  2.186
39   25 0.05491  1.992
40   26 0.05892  1.815
41   29 0.06345  1.654
42   31 0.06836  1.507
43   31 0.07352  1.373
44   34 0.07887  1.251
45   37 0.08463  1.140
46   39 0.09078  1.038
47   46 0.09731  0.946
48   48 0.10440  0.862
49   51 0.11160  0.786
50   54 0.11910  0.716
51   57 0.12670  0.652
52   61 0.13450  0.594
53   63 0.14250  0.542
54   65 0.15050  0.493
55   70 0.15850  0.450
56   73 0.16680  0.410
57   80 0.17520  0.373
58   82 0.18380  0.340
59   83 0.19230  0.310
60   86 0.20080  0.282
61   86 0.20930  0.257
62   88 0.21770  0.234
63   89 0.22610  0.214
64   90 0.23430  0.195
65   92 0.24250  0.177
66   93 0.25050  0.162
67   95 0.25840  0.147
68   97 0.26610  0.134
69   98 0.27370  0.122
70  100 0.28120  0.111
71  100 0.28850  0.102
72  101 0.29570  0.092
73  105 0.30280  0.084
74  106 0.30990  0.077
75  106 0.31690  0.070
76  107 0.32380  0.064
77  108 0.33050  0.058
78  110 0.33710  0.053
79  112 0.34350  0.048
80  112 0.34980  0.044
81  113 0.35590  0.040
82  115 0.36190  0.036
83  115 0.36780  0.033
84  114 0.37350  0.030
85  116 0.37900  0.028
86  117 0.38430  0.025
87  118 0.38950  0.023
88  118 0.39440  0.021
89  118 0.39910  0.019
90  118 0.40360  0.017
91  117 0.40790  0.016
92  117 0.41200  0.014
93  118 0.41590  0.013
94  120 0.41950  0.012
95  120 0.42300  0.011
96  121 0.42620  0.010
97  121 0.42920  0.009
98  121 0.43200  0.008
99  121 0.43460  0.007
100 122 0.43700  0.007
