
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

    Df    %Dev  Lambda
1    0 0.00000 22.7300
2    2 0.00932 20.7100
3    2 0.01885 18.8700
4    2 0.02678 17.2000
5    2 0.03338 15.6700
6    2 0.03887 14.2800
7    2 0.04343 13.0100
8    2 0.04723 11.8500
9    2 0.05039 10.8000
10   2 0.05302  9.8400
11   2 0.05520  8.9660
12   2 0.05701  8.1690
13   2 0.05852  7.4440
14   2 0.05977  6.7820
15   2 0.06081  6.1800
16   2 0.06168  5.6310
17   2 0.06240  5.1310
18   2 0.06299  4.6750
19   2 0.06349  4.2590
20   2 0.06390  3.8810
21   2 0.06424  3.5360
22   3 0.06466  3.2220
23   3 0.06561  2.9360
24   3 0.06640  2.6750
25   4 0.06730  2.4370
26   4 0.06821  2.2210
27   4 0.06897  2.0240
28   4 0.06960  1.8440
29   4 0.07013  1.6800
30   4 0.07056  1.5310
31   4 0.07093  1.3950
32   4 0.07123  1.2710
33   5 0.07175  1.1580
34   6 0.07259  1.0550
35   6 0.07332  0.9614
36   6 0.07387  0.8760
37   6 0.07500  0.7982
38   6 0.07593  0.7272
39   6 0.07671  0.6626
40   6 0.07737  0.6038
41   5 0.07785  0.5501
42   5 0.07809  0.5013
43   5 0.07831  0.4567
44   6 0.08055  0.4162
45   6 0.08605  0.3792
46   6 0.09112  0.3455
47   7 0.09579  0.3148
48   7 0.10020  0.2868
49   8 0.10420  0.2614
50   8 0.10780  0.2381
51  11 0.11140  0.2170
52  11 0.11470  0.1977
53  11 0.11760  0.1801
54  12 0.12020  0.1641
55  12 0.12240  0.1496
56  12 0.12450  0.1363
57  12 0.12620  0.1242
58  12 0.12770  0.1131
59  13 0.12900  0.1031
60  13 0.13010  0.0939
61  13 0.13110  0.0856
62  13 0.13200  0.0780
63  14 0.13270  0.0710
64  15 0.13340  0.0647
65  16 0.13400  0.0590
66  16 0.13450  0.0538
67  17 0.13500  0.0490
68  17 0.13540  0.0446
69  18 0.13570  0.0407
70  18 0.13600  0.0370
71  18 0.13620  0.0338
72  18 0.13640  0.0308
73  18 0.13660  0.0280
74  19 0.13670  0.0255
75  19 0.13680  0.0233
76  19 0.13690  0.0212
77  19 0.13700  0.0193
78  19 0.13710  0.0176
79  19 0.13720  0.0160
80  21 0.13720  0.0146
81  22 0.13730  0.0133
82  23 0.13730  0.0121
83  23 0.13730  0.0111
84  23 0.13730  0.0101
85  23 0.13740  0.0092
86  23 0.13740  0.0084
87  23 0.13740  0.0076
88  23 0.13740  0.0069
89  24 0.13740  0.0063
90  24 0.13740  0.0058
91  24 0.13740  0.0053
92  25 0.13740  0.0048
93  26 0.13740  0.0044
94  26 0.13750  0.0040
95  27 0.13750  0.0036
96  27 0.13750  0.0033
97  28 0.13750  0.0030
98  29 0.13750  0.0027
99  29 0.13750  0.0025
100 30 0.13750  0.0023
