
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 54.690
2   8 0.001546 49.830
3  28 0.006559 45.400
4  41 0.013680 41.370
5  48 0.021060 37.690
6  48 0.027940 34.340
7  48 0.034300 31.290
8  48 0.040160 28.510
9  48 0.045560 25.980
10 48 0.050540 23.670
11 48 0.055130 21.570
12 48 0.059370 19.650
13 48 0.063290 17.910
14 48 0.066930 16.320
15 48 0.070330 14.870
16 48 0.073500 13.550
17 48 0.076490 12.340
18 48 0.079320 11.250
19 48 0.082010 10.250
20 48 0.084580  9.337
21 48 0.087050  8.507
22 48 0.089440  7.752
23 48 0.091770  7.063
24 47 0.094030  6.436
25 47 0.096240  5.864
26 47 0.098400  5.343
27 47 0.100500  4.868
28 46 0.102600  4.436
29 46 0.104600  4.042
30 45 0.106600  3.683
31 44 0.108500  3.355
32 43 0.110400  3.057
33 43 0.112200  2.786
34 43 0.114000  2.538
35 43 0.115700  2.313
36 43 0.117300  2.107
37 41 0.118800  1.920
38 39 0.120300  1.750
39 39 0.121700  1.594
40 38 0.122900  1.453
41 38 0.124100  1.323
42 36 0.125300  1.206
43 36 0.126300  1.099
44 35 0.127300  1.001
45 36 0.128200  0.912
46 35 0.129000  0.831
47 35 0.129800  0.757
48 33 0.130500  0.690
49 32 0.131200  0.629
50 32 0.131900  0.573
51 33 0.132500  0.522
52 32 0.133000  0.476
53 32 0.133500  0.433
54 31 0.133900  0.395
55 33 0.134300  0.360
56 33 0.134700  0.328
57 32 0.135000  0.299
58 32 0.135300  0.272
59 32 0.135600  0.248
60 34 0.135800  0.226
61 35 0.136000  0.206
62 35 0.136200  0.188
63 36 0.136400  0.171
64 36 0.136500  0.156
65 36 0.136700  0.142
66 36 0.136800  0.129
67 39 0.136900  0.118
68 39 0.137000  0.107
69 39 0.137000  0.098
70 40 0.137100  0.089
71 41 0.137100  0.081
72 41 0.137200  0.074
73 41 0.137200  0.067
74 42 0.137300  0.061
75 42 0.137300  0.056
76 42 0.137300  0.051
77 42 0.137300  0.046
78 42 0.137400  0.042
79 42 0.137400  0.039
80 42 0.137400  0.035
81 42 0.137400  0.032
82 42 0.137400  0.029
83 42 0.137400  0.027
84 42 0.137400  0.024
85 43 0.137400  0.022
86 43 0.137400  0.020
87 43 0.137500  0.018
88 43 0.137500  0.017
89 43 0.137500  0.015
90 43 0.137500  0.014
91 43 0.137500  0.013
92 43 0.137500  0.012
93 43 0.137500  0.010
94 43 0.137500  0.010
95 43 0.137500  0.009
