
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1   48 0.00000 546.90
2   48 0.01760 498.30
3   48 0.01898 454.00
4   48 0.02044 413.70
5   48 0.02199 376.90
6   48 0.02361 343.40
7   48 0.02532 312.90
8   48 0.02710 285.10
9   48 0.02895 259.80
10  48 0.03087 236.70
11  48 0.03285 215.70
12  48 0.03489 196.50
13  48 0.03698 179.10
14  48 0.03910 163.20
15  48 0.04126 148.70
16  48 0.04344 135.50
17  48 0.04565 123.40
18  48 0.04784 112.50
19  48 0.05002 102.50
20  48 0.05217  93.37
21  48 0.05430  85.07
22  48 0.05639  77.52
23  48 0.05844  70.63
24  48 0.06043  64.36
25  48 0.06237  58.64
26  48 0.06425  53.43
27  48 0.06607  48.68
28  48 0.06784  44.36
29  48 0.06956  40.42
30  48 0.07122  36.83
31  48 0.07282  33.55
32  48 0.07437  30.57
33  48 0.07589  27.86
34  48 0.07738  25.38
35  48 0.07884  23.13
36  48 0.08028  21.07
37  48 0.08171  19.20
38  48 0.08314  17.50
39  48 0.08457  15.94
40  48 0.08601  14.53
41  48 0.08746  13.23
42  48 0.08893  12.06
43  48 0.09042  10.99
44  48 0.09193  10.01
45  48 0.09347   9.12
46  48 0.09503   8.31
47  48 0.09663   7.57
48  48 0.09824   6.90
49  48 0.09989   6.29
50  48 0.10150   5.73
51  48 0.10320   5.22
52  48 0.10490   4.76
53  48 0.10660   4.33
54  48 0.10830   3.95
55  48 0.11000   3.60
56  48 0.11160   3.28
57  48 0.11330   2.99
58  48 0.11490   2.72
59  48 0.11640   2.48
60  48 0.11790   2.26
61  48 0.11940   2.06
62  48 0.12080   1.88
63  48 0.12220   1.71
64  48 0.12340   1.56
65  48 0.12460   1.42
66  48 0.12580   1.29
67  48 0.12690   1.18
68  48 0.12790   1.07
69  48 0.12880   0.98
70  48 0.12960   0.89
71  48 0.13040   0.81
72  48 0.13120   0.74
73  48 0.13180   0.67
74  48 0.13250   0.61
75  48 0.13300   0.56
76  48 0.13350   0.51
77  48 0.13400   0.46
78  48 0.13440   0.42
79  48 0.13470   0.39
80  48 0.13510   0.35
81  48 0.13540   0.32
82  48 0.13560   0.29
83  48 0.13590   0.27
84  48 0.13610   0.24
85  48 0.13630   0.22
86  48 0.13640   0.20
87  48 0.13660   0.18
88  48 0.13670   0.17
89  48 0.13680   0.15
90  48 0.13690   0.14
91  48 0.13700   0.13
92  48 0.13710   0.12
93  48 0.13710   0.10
94  48 0.13720   0.10
95  48 0.13720   0.09
96  48 0.13720   0.08
97  48 0.13730   0.07
98  48 0.13730   0.07
99  48 0.13730   0.06
100 48 0.13740   0.05
