
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = FALSE) 

    Df    %Dev Lambda
1    0 0.00000 68.190
2    2 0.00910 62.140
3    2 0.01839 56.620
4    2 0.02619 51.590
5    2 0.03272 47.000
6    2 0.03820 42.830
7    2 0.04278 39.020
8    2 0.04662 35.560
9    2 0.04982 32.400
10   2 0.05250 29.520
11   2 0.05474 26.900
12   2 0.05660 24.510
13   2 0.05816 22.330
14   2 0.05946 20.350
15   2 0.06054 18.540
16   2 0.06144 16.890
17   2 0.06219 15.390
18   2 0.06282 14.020
19   2 0.06334 12.780
20   2 0.06378 11.640
21   2 0.06414 10.610
22   3 0.06465  9.666
23   3 0.06556  8.808
24   3 0.06632  8.025
25   4 0.06728  7.312
26   4 0.06816  6.663
27   4 0.06891  6.071
28   4 0.06953  5.532
29   4 0.07005  5.040
30   4 0.07049  4.592
31   4 0.07086  4.184
32   4 0.07116  3.813
33   6 0.07176  3.474
34   6 0.07250  3.165
35   6 0.07314  2.884
36   6 0.07379  2.628
37   6 0.07481  2.394
38   6 0.07568  2.182
39   6 0.07643  1.988
40   6 0.07707  1.811
41   6 0.07763  1.650
42   5 0.07792  1.504
43   5 0.07814  1.370
44   6 0.07919  1.248
45   6 0.08170  1.138
46   6 0.08424  1.037
47   7 0.08680  0.944
48   7 0.08954  0.860
49   7 0.09226  0.784
50   9 0.09500  0.714
51  11 0.09807  0.651
52  12 0.10110  0.593
53  12 0.10390  0.540
54  12 0.10670  0.492
55  12 0.10930  0.449
56  12 0.11180  0.409
57  12 0.11410  0.372
58  12 0.11630  0.339
59  13 0.11840  0.309
60  12 0.12030  0.282
61  12 0.12210  0.257
62  12 0.12370  0.234
63  13 0.12520  0.213
64  15 0.12660  0.194
65  16 0.12790  0.177
66  17 0.12910  0.161
67  18 0.13020  0.147
68  18 0.13120  0.134
69  19 0.13200  0.122
70  19 0.13280  0.111
71  19 0.13340  0.101
72  19 0.13400  0.092
73  19 0.13450  0.084
74  19 0.13490  0.077
75  19 0.13530  0.070
76  19 0.13560  0.064
77  21 0.13590  0.058
78  22 0.13610  0.053
79  22 0.13630  0.048
80  22 0.13650  0.044
81  22 0.13670  0.040
82  24 0.13680  0.036
83  24 0.13690  0.033
84  24 0.13700  0.030
85  25 0.13710  0.028
86  25 0.13710  0.025
87  25 0.13720  0.023
88  25 0.13720  0.021
89  27 0.13730  0.019
90  27 0.13730  0.017
91  27 0.13730  0.016
92  27 0.13740  0.014
93  27 0.13740  0.013
94  28 0.13740  0.012
95  28 0.13740  0.011
96  28 0.13740  0.010
97  28 0.13740  0.009
98  28 0.13740  0.008
99  28 0.13740  0.007
100 28 0.13740  0.007
