
Call:  glmnet(x = x, y = y, alpha = 0.85, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 12.0300
2    2 0.009373 10.9700
3    2 0.018960  9.9910
4    2 0.026930  9.1040
5    2 0.033540  8.2950
6    2 0.039030  7.5580
7    2 0.043590  6.8870
8    2 0.047380  6.2750
9    2 0.050530  5.7170
10   2 0.053140  5.2090
11   2 0.055310  4.7470
12   2 0.057110  4.3250
13   2 0.058600  3.9410
14   2 0.059850  3.5910
15   2 0.060880  3.2720
16   2 0.061730  2.9810
17   2 0.062440  2.7160
18   2 0.063030  2.4750
19   2 0.063520  2.2550
20   2 0.063930  2.0550
21   2 0.064270  1.8720
22   3 0.064660  1.7060
23   3 0.065620  1.5540
24   3 0.066420  1.4160
25   4 0.067310  1.2900
26   4 0.068220  1.1760
27   4 0.068980  1.0710
28   4 0.069620  0.9761
29   4 0.070140  0.8894
30   4 0.070580  0.8104
31   4 0.070940  0.7384
32   4 0.071240  0.6728
33   5 0.071740  0.6130
34   6 0.072570  0.5586
35   6 0.073380  0.5090
36   6 0.073890  0.4637
37   6 0.075050  0.4226
38   6 0.075990  0.3850
39   6 0.076780  0.3508
40   6 0.077440  0.3196
41   5 0.077900  0.2912
42   5 0.078130  0.2654
43   5 0.078350  0.2418
44   6 0.081640  0.2203
45   6 0.089410  0.2007
46   6 0.096000  0.1829
47   7 0.101600  0.1667
48   7 0.106600  0.1519
49   8 0.110700  0.1384
50   8 0.114300  0.1261
51  10 0.117600  0.1149
52  11 0.120600  0.1047
53  11 0.123100  0.0954
54  12 0.125200  0.0869
55  12 0.127000  0.0792
56  12 0.128600  0.0721
57  12 0.129800  0.0657
58  12 0.130900  0.0599
59  13 0.131800  0.0546
60  13 0.132600  0.0497
61  13 0.133300  0.0453
62  14 0.133800  0.0413
63  13 0.134300  0.0376
64  15 0.134700  0.0343
65  15 0.135200  0.0312
66  16 0.135600  0.0285
67  16 0.135900  0.0259
68  17 0.136100  0.0236
69  17 0.136300  0.0215
70  18 0.136500  0.0196
71  18 0.136700  0.0179
72  18 0.136800  0.0163
73  18 0.136900  0.0148
74  18 0.137000  0.0135
75  18 0.137100  0.0123
76  19 0.137100  0.0112
77  19 0.137200  0.0102
78  19 0.137200  0.0093
79  19 0.137300  0.0085
80  19 0.137300  0.0077
81  21 0.137300  0.0070
82  21 0.137400  0.0064
83  22 0.137400  0.0059
84  22 0.137400  0.0053
85  22 0.137400  0.0049
86  23 0.137400  0.0044
87  23 0.137400  0.0040
88  23 0.137400  0.0037
89  23 0.137400  0.0033
90  23 0.137400  0.0031
91  24 0.137400  0.0028
92  24 0.137500  0.0025
93  25 0.137500  0.0023
94  27 0.137500  0.0021
95  28 0.137500  0.0019
96  28 0.137500  0.0017
97  28 0.137500  0.0016
98  28 0.137500  0.0014
99  30 0.137500  0.0013
100 31 0.137500  0.0012
