
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.54690
2   1 0.01151 0.49830
3   3 0.02702 0.45400
4   4 0.04349 0.41370
5   4 0.05787 0.37690
6   4 0.06984 0.34340
7   5 0.07988 0.31290
8   6 0.08828 0.28510
9   8 0.09549 0.25980
10  8 0.10210 0.23670
11  8 0.10760 0.21570
12  9 0.11240 0.19650
13  8 0.11640 0.17910
14  8 0.11970 0.16320
15  8 0.12250 0.14870
16  8 0.12480 0.13550
17  8 0.12660 0.12340
18  8 0.12820 0.11250
19  7 0.12950 0.10250
20  7 0.13050 0.09337
21  7 0.13140 0.08507
22  7 0.13210 0.07752
23  7 0.13270 0.07063
24  8 0.13320 0.06436
25  8 0.13360 0.05864
26  8 0.13390 0.05343
27  8 0.13420 0.04868
28  8 0.13440 0.04436
29  8 0.13460 0.04042
30  8 0.13480 0.03683
31  8 0.13490 0.03355
32  9 0.13500 0.03057
33  9 0.13510 0.02786
34  9 0.13520 0.02538
35  9 0.13520 0.02313
36  9 0.13530 0.02107
37  9 0.13530 0.01920
38  9 0.13540 0.01750
39  9 0.13540 0.01594
40  9 0.13540 0.01453
41 10 0.13550 0.01323
42 10 0.13570 0.01206
43 12 0.13590 0.01099
44 12 0.13620 0.01001
45 12 0.13640 0.00912
46 12 0.13660 0.00831
47 13 0.13670 0.00757
48 13 0.13690 0.00690
49 13 0.13690 0.00629
50 14 0.13700 0.00573
51 13 0.13710 0.00522
52 13 0.13720 0.00476
53 13 0.13720 0.00433
54 13 0.13730 0.00395
55 13 0.13730 0.00360
56 13 0.13730 0.00328
57 13 0.13730 0.00299
58 13 0.13740 0.00272
59 15 0.13740 0.00248
60 15 0.13740 0.00226
61 15 0.13740 0.00206
62 15 0.13740 0.00188
63 15 0.13740 0.00171
64 15 0.13740 0.00156
65 17 0.13740 0.00142
66 16 0.13740 0.00129
67 16 0.13750 0.00118
68 16 0.13750 0.00107
69 16 0.13750 0.00098
70 16 0.13750 0.00089
71 17 0.13750 0.00081
72 17 0.13750 0.00074
73 18 0.13750 0.00067
74 20 0.13750 0.00061
75 19 0.13750 0.00056
76 19 0.13750 0.00051
