
Call:  glmnet(x = x, y = y, alpha = 0.2, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 2.73400
2   2 0.007623 2.49100
3   7 0.019680 2.27000
4  10 0.033300 2.06800
5  12 0.045920 1.88500
6  13 0.057330 1.71700
7  14 0.067360 1.56500
8  16 0.076320 1.42600
9  17 0.084170 1.29900
10 17 0.091040 1.18400
11 17 0.097040 1.07800
12 17 0.102300 0.98270
13 17 0.106800 0.89540
14 17 0.110800 0.81580
15 17 0.114200 0.74330
16 17 0.117200 0.67730
17 17 0.119800 0.61710
18 16 0.122100 0.56230
19 15 0.124000 0.51240
20 15 0.125700 0.46680
21 14 0.127100 0.42540
22 14 0.128400 0.38760
23 14 0.129400 0.35310
24 14 0.130300 0.32180
25 14 0.131100 0.29320
26 14 0.131800 0.26710
27 14 0.132400 0.24340
28 14 0.132900 0.22180
29 13 0.133300 0.20210
30 14 0.133600 0.18410
31 14 0.133900 0.16780
32 14 0.134200 0.15290
33 14 0.134400 0.13930
34 14 0.134600 0.12690
35 14 0.134700 0.11560
36 14 0.134900 0.10540
37 14 0.135000 0.09601
38 14 0.135100 0.08748
39 13 0.135200 0.07971
40 12 0.135200 0.07263
41 11 0.135300 0.06617
42 12 0.135500 0.06030
43 12 0.135600 0.05494
44 12 0.135900 0.05006
45 13 0.136100 0.04561
46 14 0.136300 0.04156
47 15 0.136500 0.03787
48 16 0.136600 0.03450
49 16 0.136800 0.03144
50 17 0.136900 0.02865
51 17 0.136900 0.02610
52 16 0.137000 0.02378
53 16 0.137100 0.02167
54 16 0.137200 0.01974
55 16 0.137200 0.01799
56 16 0.137200 0.01639
57 16 0.137300 0.01494
58 16 0.137300 0.01361
59 16 0.137300 0.01240
60 17 0.137400 0.01130
61 17 0.137400 0.01029
62 18 0.137400 0.00938
63 16 0.137400 0.00855
64 18 0.137400 0.00779
65 19 0.137400 0.00710
66 19 0.137400 0.00646
67 17 0.137400 0.00589
68 18 0.137400 0.00537
69 18 0.137400 0.00489
70 18 0.137500 0.00446
71 19 0.137500 0.00406
72 18 0.137500 0.00370
73 18 0.137500 0.00337
74 18 0.137500 0.00307
75 20 0.137500 0.00280
76 21 0.137500 0.00255
77 21 0.137500 0.00232
78 23 0.137500 0.00212
79 23 0.137500 0.00193
