
Call:  glmnet(x = x, y = y, alpha = 0.65, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 4.2600
2   1 0.004707 3.8820
3   1 0.008626 3.5370
4   1 0.011890 3.2230
5   2 0.015050 2.9370
6   2 0.018680 2.6760
7   3 0.023160 2.4380
8   3 0.027880 2.2210
9   3 0.031800 2.0240
10  3 0.035070 1.8440
11  4 0.037820 1.6800
12  4 0.040120 1.5310
13  4 0.042030 1.3950
14  4 0.043620 1.2710
15  5 0.045190 1.1580
16  6 0.047260 1.0550
17  6 0.049030 0.9616
18  6 0.050490 0.8761
19  6 0.051700 0.7983
20  6 0.052720 0.7274
21  6 0.053560 0.6628
22  7 0.054430 0.6039
23  8 0.055910 0.5502
24  8 0.057550 0.5014
25 10 0.059030 0.4568
26  9 0.060330 0.4162
27  9 0.061200 0.3793
28 10 0.061980 0.3456
29 10 0.062800 0.3149
30 11 0.070990 0.2869
31 11 0.078890 0.2614
32 12 0.085870 0.2382
33 12 0.091980 0.2170
34 14 0.097350 0.1977
35 14 0.102100 0.1802
36 13 0.106100 0.1642
37 13 0.109600 0.1496
38 13 0.112700 0.1363
39 14 0.115300 0.1242
40 15 0.117500 0.1132
41 15 0.119400 0.1031
42 15 0.121100 0.0940
43 15 0.122500 0.0856
44 15 0.123700 0.0780
45 15 0.124700 0.0711
46 15 0.125500 0.0648
47 15 0.126300 0.0590
48 15 0.126900 0.0538
49 15 0.127400 0.0490
50 15 0.127800 0.0446
51 15 0.128200 0.0407
52 15 0.128500 0.0370
53 15 0.128700 0.0338
54 15 0.128900 0.0308
55 15 0.129100 0.0280
56 15 0.129300 0.0255
57 15 0.129400 0.0233
58 15 0.129500 0.0212
59 15 0.129600 0.0193
60 15 0.129700 0.0176
61 15 0.129700 0.0160
62 15 0.129800 0.0146
63 15 0.129800 0.0133
64 15 0.129900 0.0121
65 16 0.129900 0.0111
66 16 0.129900 0.0101
67 17 0.129900 0.0092
68 17 0.129900 0.0084
69 17 0.130000 0.0076
70 17 0.130000 0.0069
71 17 0.130000 0.0063
72 18 0.130000 0.0058
73 18 0.130000 0.0053
74 20 0.130000 0.0048
75 19 0.130000 0.0044
76 19 0.130000 0.0040
77 20 0.130000 0.0036
78 20 0.130000 0.0033
79 21 0.130000 0.0030
80 21 0.130000 0.0027
81 21 0.130000 0.0025
82 22 0.130000 0.0023
83 22 0.130000 0.0021
