
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   68 0.000000 498.00
2   68 0.006649 453.70
3   68 0.007232 413.40
4   68 0.007860 376.70
5   68 0.008537 343.20
6   68 0.009263 312.70
7   68 0.010040 285.00
8   68 0.010870 259.60
9   68 0.011760 236.60
10  68 0.012710 215.60
11  68 0.013720 196.40
12  68 0.014790 179.00
13  68 0.015930 163.10
14  68 0.017120 148.60
15  68 0.018390 135.40
16  68 0.019710 123.40
17  68 0.021100 112.40
18  68 0.022550 102.40
19  68 0.024060  93.31
20  68 0.025640  85.02
21  68 0.027260  77.47
22  68 0.028950  70.59
23  68 0.030680  64.32
24  68 0.032460  58.60
25  68 0.034290  53.40
26  68 0.036160  48.65
27  68 0.038070  44.33
28  68 0.040020  40.39
29  68 0.042000  36.80
30  68 0.044010  33.53
31  68 0.046050  30.56
32  68 0.048110  27.84
33  68 0.050200  25.37
34  68 0.052320  23.11
35  68 0.054460  21.06
36  68 0.056630  19.19
37  68 0.058810  17.48
38  68 0.061020  15.93
39  68 0.063250  14.52
40  68 0.065500  13.23
41  68 0.067780  12.05
42  68 0.070080  10.98
43  68 0.072390  10.01
44  68 0.074730   9.12
45  68 0.077080   8.31
46  68 0.079450   7.57
47  68 0.081830   6.90
48  68 0.084210   6.28
49  68 0.086590   5.72
50  68 0.088970   5.22
51  68 0.091330   4.75
52  68 0.093670   4.33
53  68 0.095980   3.95
54  68 0.098250   3.60
55  68 0.100500   3.28
56  68 0.102700   2.98
57  68 0.104800   2.72
58  68 0.106800   2.48
59  68 0.108700   2.26
60  68 0.110600   2.06
61  68 0.112400   1.88
62  68 0.114000   1.71
63  68 0.115600   1.56
64  68 0.117100   1.42
65  68 0.118500   1.29
66  68 0.119700   1.18
67  68 0.120900   1.07
68  68 0.121900   0.98
69  68 0.122900   0.89
70  68 0.123800   0.81
71  68 0.124500   0.74
72  68 0.125200   0.67
73  68 0.125900   0.61
74  68 0.126400   0.56
75  68 0.126900   0.51
76  68 0.127300   0.46
77  68 0.127700   0.42
78  68 0.128000   0.39
79  68 0.128300   0.35
80  68 0.128600   0.32
81  68 0.128800   0.29
82  68 0.129000   0.27
83  68 0.129100   0.24
84  68 0.129300   0.22
85  68 0.129400   0.20
86  68 0.129500   0.18
87  68 0.129600   0.17
88  68 0.129600   0.15
89  68 0.129700   0.14
90  68 0.129800   0.13
91  68 0.129800   0.12
92  68 0.129800   0.10
93  68 0.129900   0.10
94  68 0.129900   0.09
95  68 0.129900   0.08
96  68 0.129900   0.07
97  68 0.130000   0.07
98  68 0.130000   0.06
99  68 0.130000   0.05
100 68 0.130000   0.05
