
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.66400
2   1 0.009692 0.60500
3   1 0.017900 0.55120
4   1 0.024830 0.50230
5   3 0.038220 0.45760
6   3 0.050290 0.41700
7   4 0.061330 0.37990
8   5 0.071230 0.34620
9   5 0.079630 0.31540
10  5 0.086640 0.28740
11  5 0.092510 0.26190
12  5 0.097400 0.23860
13  7 0.101500 0.21740
14  7 0.105200 0.19810
15  8 0.108500 0.18050
16  8 0.111300 0.16450
17 10 0.113700 0.14990
18 10 0.116000 0.13650
19 10 0.117900 0.12440
20 10 0.119500 0.11340
21 10 0.120900 0.10330
22 10 0.122000 0.09411
23 10 0.122900 0.08575
24 10 0.123700 0.07814
25 10 0.124400 0.07119
26 10 0.124900 0.06487
27  9 0.125400 0.05911
28 10 0.125700 0.05386
29 11 0.126000 0.04907
30 12 0.126500 0.04471
31 13 0.126900 0.04074
32 13 0.127200 0.03712
33 13 0.127500 0.03382
34 13 0.127800 0.03082
35 14 0.128000 0.02808
36 14 0.128200 0.02559
37 14 0.128400 0.02331
38 14 0.128500 0.02124
39 15 0.128600 0.01935
40 17 0.128800 0.01764
41 16 0.129000 0.01607
42 17 0.129100 0.01464
43 17 0.129200 0.01334
44 17 0.129400 0.01216
45 17 0.129500 0.01108
46 17 0.129600 0.01009
47 17 0.129700 0.00920
48 17 0.129700 0.00838
49 17 0.129800 0.00763
50 17 0.129800 0.00696
51 17 0.129800 0.00634
52 17 0.129900 0.00578
53 17 0.129900 0.00526
54 17 0.129900 0.00479
55 17 0.129900 0.00437
56 17 0.130000 0.00398
57 18 0.130000 0.00363
58 18 0.130000 0.00330
59 18 0.130000 0.00301
60 18 0.130000 0.00274
61 18 0.130000 0.00250
62 19 0.130000 0.00228
63 20 0.130000 0.00208
64 21 0.130000 0.00189
65 21 0.130000 0.00172
66 21 0.130000 0.00157
67 21 0.130000 0.00143
68 21 0.130000 0.00130
69 21 0.130000 0.00119
70 22 0.130000 0.00108
71 22 0.130000 0.00099
72 22 0.130000 0.00090
