
Call:  glmnet(x = x, y = y, alpha = 0.25, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 1.67500
2   2 0.005535 1.52600
3   3 0.010860 1.39100
4   5 0.016990 1.26700
5   6 0.022390 1.15500
6   8 0.027570 1.05200
7   9 0.032900 0.95870
8   9 0.037630 0.87350
9  10 0.041660 0.79590
10 12 0.045180 0.72520
11 12 0.048230 0.66080
12 19 0.051480 0.60210
13 18 0.054540 0.54860
14 18 0.057190 0.49990
15 18 0.059460 0.45540
16 19 0.061400 0.41500
17 19 0.063160 0.37810
18 20 0.064670 0.34450
19 20 0.065950 0.31390
20 19 0.067040 0.28600
21 21 0.068020 0.26060
22 21 0.068900 0.23750
23 23 0.069650 0.21640
24 22 0.070260 0.19720
25 23 0.070790 0.17960
26 23 0.071390 0.16370
27 25 0.072010 0.14910
28 25 0.072750 0.13590
29 26 0.073470 0.12380
30 27 0.074230 0.11280
31 29 0.074940 0.10280
32 27 0.075640 0.09366
33 28 0.076190 0.08534
34 27 0.076670 0.07776
35 28 0.077070 0.07085
36 28 0.077420 0.06456
37 31 0.077820 0.05882
38 31 0.078190 0.05360
39 30 0.078540 0.04884
40 31 0.078840 0.04450
41 32 0.079110 0.04054
42 32 0.079340 0.03694
43 33 0.079540 0.03366
44 35 0.079710 0.03067
45 34 0.079880 0.02795
46 37 0.080020 0.02546
47 39 0.080140 0.02320
48 40 0.080270 0.02114
49 41 0.080390 0.01926
50 42 0.080480 0.01755
51 43 0.080570 0.01599
52 43 0.080640 0.01457
53 43 0.080700 0.01328
54 43 0.080750 0.01210
55 44 0.080790 0.01102
56 44 0.080830 0.01004
57 44 0.080860 0.00915
58 44 0.080880 0.00834
59 44 0.080900 0.00760
60 44 0.080920 0.00692
61 47 0.080940 0.00631
62 48 0.080950 0.00575
63 48 0.080960 0.00524
64 48 0.080970 0.00477
65 48 0.080980 0.00435
66 49 0.080990 0.00396
67 50 0.080990 0.00361
68 51 0.081000 0.00329
69 52 0.081000 0.00300
70 52 0.081000 0.00273
71 53 0.081010 0.00249
72 53 0.081010 0.00227
73 56 0.081010 0.00206
74 56 0.081020 0.00188
75 56 0.081020 0.00172
76 57 0.081020 0.00156
77 58 0.081020 0.00142
78 58 0.081020 0.00130
79 58 0.081020 0.00118
80 60 0.081020 0.00108
