
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 3.3420
2   1 0.005025 3.0450
3   2 0.009579 2.7750
4   2 0.015530 2.5280
5   2 0.020460 2.3040
6   2 0.024560 2.0990
7   5 0.028450 1.9120
8   5 0.032520 1.7430
9   5 0.035900 1.5880
10  6 0.038730 1.4470
11  7 0.041330 1.3180
12  7 0.043480 1.2010
13  8 0.045320 1.0940
14  8 0.046990 0.9972
15  8 0.048370 0.9086
16  9 0.049870 0.8279
17  9 0.051120 0.7543
18 10 0.052170 0.6873
19 12 0.053530 0.6262
20 13 0.054950 0.5706
21 14 0.056570 0.5199
22 14 0.058290 0.4737
23 17 0.060240 0.4316
24 17 0.062670 0.3933
25 17 0.064660 0.3584
26 18 0.066430 0.3265
27 18 0.067920 0.2975
28 19 0.069170 0.2711
29 19 0.070230 0.2470
30 21 0.071130 0.2251
31 22 0.071920 0.2051
32 22 0.072610 0.1868
33 23 0.073260 0.1703
34 23 0.073950 0.1551
35 23 0.074520 0.1413
36 23 0.075090 0.1288
37 22 0.075560 0.1173
38 23 0.075960 0.1069
39 25 0.076310 0.0974
40 25 0.076620 0.0888
41 27 0.076910 0.0809
42 28 0.077370 0.0737
43 27 0.077830 0.0672
44 29 0.078280 0.0612
45 29 0.078620 0.0558
46 29 0.078890 0.0508
47 28 0.079090 0.0463
48 28 0.079270 0.0422
49 30 0.079420 0.0384
50 29 0.079560 0.0350
51 29 0.079670 0.0319
52 30 0.079800 0.0291
53 32 0.079930 0.0265
54 34 0.080060 0.0241
55 35 0.080170 0.0220
56 36 0.080270 0.0200
57 37 0.080380 0.0183
58 39 0.080460 0.0166
59 38 0.080540 0.0152
60 39 0.080610 0.0138
61 39 0.080670 0.0126
62 39 0.080720 0.0115
63 39 0.080760 0.0104
64 41 0.080800 0.0095
65 42 0.080830 0.0087
66 43 0.080850 0.0079
67 46 0.080870 0.0072
68 48 0.080900 0.0066
69 48 0.080920 0.0060
70 49 0.080930 0.0054
71 49 0.080940 0.0050
72 49 0.080960 0.0045
73 50 0.080960 0.0041
74 51 0.080970 0.0038
75 52 0.080980 0.0034
76 53 0.080990 0.0031
77 53 0.080990 0.0028
78 53 0.081000 0.0026
79 55 0.081000 0.0024
80 55 0.081000 0.0021
81 56 0.081010 0.0020
82 57 0.081010 0.0018
83 57 0.081010 0.0016
84 57 0.081010 0.0015
85 57 0.081020 0.0013
86 59 0.081020 0.0012
87 59 0.081020 0.0011
88 60 0.081020 0.0010
89 60 0.081020 0.0009
90 60 0.081020 0.0008
91 61 0.081020 0.0008
