
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 41.880
2    4 0.000772 38.160
3   13 0.002910 34.770
4   19 0.006153 31.680
5   25 0.009829 28.870
6   31 0.013900 26.300
7   40 0.018230 23.970
8   42 0.022540 21.840
9   48 0.026690 19.900
10  50 0.030620 18.130
11  53 0.034260 16.520
12  56 0.037670 15.050
13  57 0.040840 13.710
14  57 0.043720 12.500
15  57 0.046330 11.390
16  56 0.048720 10.370
17  56 0.050880  9.453
18  55 0.052850  8.613
19  55 0.054650  7.848
20  55 0.056280  7.151
21  55 0.057780  6.516
22  57 0.059160  5.937
23  56 0.060450  5.409
24  58 0.061640  4.929
25  58 0.062750  4.491
26  58 0.063770  4.092
27  59 0.064730  3.728
28  58 0.065680  3.397
29  58 0.066540  3.095
30  58 0.067370  2.820
31  59 0.068190  2.570
32  58 0.068950  2.342
33  61 0.069670  2.134
34  62 0.070380  1.944
35  63 0.071100  1.771
36  62 0.071800  1.614
37  63 0.072460  1.471
38  65 0.073080  1.340
39  68 0.073690  1.221
40  68 0.074260  1.112
41  68 0.074800  1.014
42  71 0.075310  0.924
43  73 0.075800  0.842
44  74 0.076280  0.767
45  74 0.076710  0.699
46  76 0.077130  0.637
47  78 0.077510  0.580
48  80 0.077860  0.528
49  79 0.078210  0.482
50  80 0.078510  0.439
51  82 0.078770  0.400
52  84 0.079030  0.364
53  85 0.079260  0.332
54  86 0.079470  0.302
55  86 0.079660  0.276
56  88 0.079830  0.251
57  88 0.079980  0.229
58  88 0.080110  0.208
59  89 0.080230  0.190
60  89 0.080320  0.173
61  86 0.080410  0.158
62  87 0.080500  0.144
63  89 0.080570  0.131
64  89 0.080630  0.119
65  89 0.080690  0.109
66  89 0.080740  0.099
67  89 0.080780  0.090
68  89 0.080810  0.082
69  90 0.080850  0.075
70  93 0.080870  0.068
71  92 0.080890  0.062
72  95 0.080910  0.057
73  95 0.080930  0.052
74  96 0.080940  0.047
75  98 0.080950  0.043
76  98 0.080960  0.039
77  98 0.080970  0.036
78  99 0.080980  0.032
79  99 0.080990  0.030
80  99 0.081000  0.027
81 100 0.081000  0.025
82 100 0.081000  0.022
83 101 0.081010  0.020
84 101 0.081010  0.019
85 101 0.081010  0.017
86 101 0.081020  0.015
87 101 0.081020  0.014
88 101 0.081020  0.013
89 100 0.081020  0.012
90 100 0.081020  0.011
91 100 0.081020  0.010
92 100 0.081020  0.009
