
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.41880
2   2 0.007203 0.38160
3   2 0.013380 0.34770
4   3 0.018640 0.31680
5   5 0.024370 0.28870
6   6 0.029610 0.26300
7   7 0.034700 0.23970
8   8 0.039480 0.21840
9   8 0.043610 0.19900
10  8 0.047030 0.18130
11  8 0.049880 0.16520
12  9 0.052370 0.15050
13 12 0.055190 0.13710
14 15 0.057970 0.12500
15 15 0.060480 0.11390
16 15 0.062540 0.10370
17 15 0.064250 0.09453
18 16 0.065680 0.08613
19 15 0.066940 0.07848
20 15 0.067880 0.07151
21 17 0.068700 0.06516
22 17 0.069570 0.05937
23 17 0.070260 0.05409
24 17 0.070830 0.04929
25 20 0.071370 0.04491
26 17 0.071950 0.04092
27 19 0.072620 0.03728
28 20 0.073370 0.03397
29 22 0.074010 0.03095
30 23 0.074720 0.02820
31 25 0.075380 0.02570
32 25 0.076010 0.02342
33 26 0.076540 0.02134
34 26 0.076990 0.01944
35 27 0.077370 0.01771
36 29 0.077710 0.01614
37 29 0.078130 0.01471
38 28 0.078570 0.01340
39 27 0.078930 0.01221
40 27 0.079190 0.01112
41 28 0.079410 0.01014
42 29 0.079610 0.00924
43 30 0.079770 0.00842
44 32 0.079910 0.00767
45 32 0.080050 0.00699
46 32 0.080170 0.00637
47 33 0.080270 0.00580
48 35 0.080380 0.00528
49 34 0.080470 0.00482
50 35 0.080550 0.00439
51 36 0.080630 0.00400
52 36 0.080690 0.00364
53 36 0.080740 0.00332
54 36 0.080780 0.00302
55 38 0.080820 0.00276
56 39 0.080850 0.00251
57 39 0.080870 0.00229
58 39 0.080900 0.00208
59 39 0.080910 0.00190
60 39 0.080930 0.00173
61 42 0.080950 0.00158
62 42 0.080960 0.00144
63 44 0.080970 0.00131
64 44 0.080980 0.00119
65 44 0.080990 0.00109
66 46 0.080990 0.00099
67 47 0.081000 0.00090
68 50 0.081000 0.00082
69 51 0.081000 0.00075
70 51 0.081010 0.00068
71 52 0.081010 0.00062
72 52 0.081010 0.00057
73 52 0.081020 0.00052
74 52 0.081020 0.00047
75 52 0.081020 0.00043
76 53 0.081020 0.00039
77 53 0.081020 0.00036
78 57 0.081020 0.00032
79 57 0.081020 0.00030
