
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 11.1400
2   1 0.004835 10.1500
3   2 0.009389  9.2490
4   2 0.015180  8.4270
5   2 0.020040  7.6790
6   3 0.024180  6.9960
7   5 0.028350  6.3750
8   5 0.032340  5.8090
9   5 0.035670  5.2930
10  7 0.038550  4.8220
11  7 0.041130  4.3940
12  7 0.043280  4.0040
13  8 0.045170  3.6480
14  8 0.046850  3.3240
15  9 0.048250  3.0290
16  9 0.049750  2.7600
17  9 0.051000  2.5140
18 10 0.052050  2.2910
19 12 0.053400  2.0870
20 13 0.054830  1.9020
21 14 0.056520  1.7330
22 14 0.058170  1.5790
23 17 0.060150  1.4390
24 17 0.062530  1.3110
25 18 0.064480  1.1950
26 18 0.066270  1.0880
27 18 0.067750  0.9917
28 19 0.069000  0.9036
29 19 0.070060  0.8233
30 21 0.071010  0.7502
31 22 0.071850  0.6836
32 22 0.072550  0.6228
33 24 0.073140  0.5675
34 24 0.073820  0.5171
35 24 0.074410  0.4711
36 23 0.074990  0.4293
37 23 0.075460  0.3912
38 24 0.075900  0.3564
39 24 0.076260  0.3247
40 26 0.076580  0.2959
41 29 0.076880  0.2696
42 29 0.077360  0.2457
43 29 0.077780  0.2238
44 30 0.078170  0.2039
45 29 0.078540  0.1858
46 29 0.078800  0.1693
47 28 0.079010  0.1543
48 28 0.079190  0.1406
49 30 0.079340  0.1281
50 30 0.079480  0.1167
51 31 0.079610  0.1063
52 32 0.079740  0.0969
53 34 0.079880  0.0883
54 36 0.080010  0.0804
55 36 0.080150  0.0733
56 35 0.080250  0.0668
57 36 0.080350  0.0608
58 38 0.080450  0.0554
59 38 0.080530  0.0505
60 37 0.080610  0.0460
61 38 0.080650  0.0419
62 38 0.080700  0.0382
63 39 0.080750  0.0348
64 39 0.080780  0.0317
65 44 0.080820  0.0289
66 44 0.080850  0.0263
67 46 0.080870  0.0240
68 47 0.080890  0.0219
69 47 0.080910  0.0199
70 47 0.080930  0.0182
71 48 0.080940  0.0165
72 49 0.080950  0.0151
73 50 0.080960  0.0137
74 52 0.080970  0.0125
75 52 0.080970  0.0114
76 52 0.080980  0.0104
77 52 0.080990  0.0095
78 53 0.080990  0.0086
79 54 0.081000  0.0079
80 55 0.081000  0.0072
81 56 0.081010  0.0065
82 56 0.081010  0.0059
83 56 0.081010  0.0054
84 56 0.081010  0.0049
85 58 0.081020  0.0045
86 59 0.081020  0.0041
87 60 0.081020  0.0037
88 60 0.081020  0.0034
89 61 0.081020  0.0031
90 61 0.081020  0.0028
91 62 0.081020  0.0026
