
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 36.190
2     1 0.00031 32.980
3     1 0.00065 30.050
4     4 0.00113 27.380
5     6 0.00245 24.950
6     7 0.00428 22.730
7     7 0.00625 20.710
8    14 0.00872 18.870
9    23 0.01250 17.190
10   27 0.01741 15.670
11   28 0.02290 14.270
12   38 0.02910 13.010
13   40 0.03619 11.850
14   43 0.04372 10.800
15   45 0.05163  9.839
16   52 0.06004  8.965
17   59 0.06904  8.169
18   62 0.07852  7.443
19   77 0.08843  6.782
20   83 0.09861  6.179
21   85 0.10900  5.630
22   88 0.11950  5.130
23   91 0.13010  4.674
24   93 0.14080  4.259
25   97 0.15160  3.881
26  103 0.16250  3.536
27  105 0.17340  3.222
28  108 0.18420  2.936
29  114 0.19500  2.675
30  114 0.20580  2.437
31  116 0.21630  2.221
32  115 0.22680  2.023
33  115 0.23690  1.844
34  117 0.24690  1.680
35  119 0.25680  1.531
36  121 0.26650  1.395
37  124 0.27600  1.271
38  127 0.28530  1.158
39  127 0.29430  1.055
40  128 0.30300  0.961
41  127 0.31150  0.876
42  127 0.31960  0.798
43  128 0.32740  0.727
44  130 0.33490  0.663
45  130 0.34210  0.604
46  131 0.34900  0.550
47  133 0.35560  0.501
48  132 0.36180  0.457
49  132 0.36760  0.416
50  131 0.37310  0.379
51  134 0.37830  0.346
52  132 0.38330  0.315
53  132 0.38790  0.287
54  132 0.39230  0.261
55  132 0.39640  0.238
56  132 0.40020  0.217
57  133 0.40370  0.198
58  134 0.40710  0.180
59  136 0.41010  0.164
60  136 0.41310  0.150
61  138 0.41590  0.136
62  137 0.41840  0.124
63  139 0.42080  0.113
64  137 0.42300  0.103
65  135 0.42500  0.094
66  134 0.42690  0.086
67  135 0.42870  0.078
68  137 0.43020  0.071
69  135 0.43170  0.065
70  138 0.43300  0.059
71  136 0.43430  0.054
72  138 0.43540  0.049
73  138 0.43650  0.045
74  139 0.43750  0.041
75  139 0.43830  0.037
76  138 0.43910  0.034
77  139 0.43980  0.031
78  140 0.44050  0.028
79  140 0.44100  0.026
80  140 0.44160  0.023
81  140 0.44200  0.021
82  140 0.44240  0.019
83  139 0.44280  0.018
84  140 0.44320  0.016
85  141 0.44350  0.015
86  141 0.44370  0.013
87  140 0.44390  0.012
88  140 0.44420  0.011
89  140 0.44440  0.010
90  140 0.44450  0.009
91  140 0.44460  0.008
92  140 0.44480  0.008
93  141 0.44490  0.007
94  141 0.44500  0.006
95  141 0.44510  0.006
96  141 0.44520  0.005
97  141 0.44520  0.005
98  141 0.44530  0.004
99  141 0.44540  0.004
100 141 0.44540  0.004
