
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1   141 0.00000 361.90
2   141 0.00532 329.80
3   141 0.00582 300.50
4   141 0.00638 273.80
5   141 0.00698 249.50
6   141 0.00764 227.30
7   141 0.00836 207.10
8   141 0.00914 188.70
9   141 0.01000 171.90
10  141 0.01093 156.70
11  141 0.01194 142.70
12  141 0.01305 130.10
13  141 0.01425 118.50
14  141 0.01555 108.00
15  141 0.01696  98.39
16  141 0.01850  89.65
17  141 0.02016  81.69
18  141 0.02196  74.43
19  141 0.02391  67.82
20  141 0.02601  61.79
21  141 0.02828  56.30
22  141 0.03072  51.30
23  141 0.03334  46.74
24  141 0.03617  42.59
25  141 0.03919  38.81
26  141 0.04243  35.36
27  141 0.04590  32.22
28  141 0.04960  29.36
29  141 0.05353  26.75
30  141 0.05772  24.37
31  141 0.06217  22.21
32  141 0.06687  20.23
33  141 0.07184  18.44
34  141 0.07708  16.80
35  141 0.08260  15.31
36  141 0.08838  13.95
37  141 0.09444  12.71
38  141 0.10080  11.58
39  141 0.10730  10.55
40  141 0.11420   9.61
41  141 0.12130   8.76
42  141 0.12860   7.98
43  141 0.13610   7.27
44  141 0.14390   6.63
45  141 0.15180   6.04
46  141 0.16000   5.50
47  141 0.16830   5.01
48  141 0.17670   4.57
49  141 0.18520   4.16
50  141 0.19380   3.79
51  141 0.20250   3.46
52  141 0.21130   3.15
53  141 0.22010   2.87
54  141 0.22890   2.61
55  141 0.23760   2.38
56  141 0.24630   2.17
57  141 0.25500   1.98
58  141 0.26360   1.80
59  141 0.27210   1.64
60  141 0.28040   1.50
61  141 0.28860   1.36
62  141 0.29660   1.24
63  141 0.30450   1.13
64  141 0.31210   1.03
65  141 0.31960   0.94
66  141 0.32680   0.86
67  141 0.33380   0.78
68  141 0.34060   0.71
69  141 0.34700   0.65
70  141 0.35330   0.59
71  141 0.35920   0.54
72  141 0.36490   0.49
73  141 0.37040   0.45
74  141 0.37550   0.41
75  141 0.38040   0.37
76  141 0.38510   0.34
77  141 0.38940   0.31
78  141 0.39360   0.28
79  141 0.39750   0.26
80  141 0.40110   0.23
81  141 0.40460   0.21
82  141 0.40780   0.19
83  141 0.41080   0.18
84  141 0.41370   0.16
85  141 0.41630   0.15
86  141 0.41880   0.13
87  141 0.42110   0.12
88  141 0.42320   0.11
89  141 0.42520   0.10
90  141 0.42710   0.09
91  141 0.42880   0.08
92  141 0.43040   0.08
93  141 0.43180   0.07
94  141 0.43320   0.06
95  141 0.43440   0.06
96  141 0.43550   0.05
97  141 0.43660   0.05
98  141 0.43750   0.04
99  141 0.43840   0.04
100 141 0.43910   0.04
