
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.45240
2    1 0.00469 0.41220
3    1 0.00863 0.37560
4    4 0.01510 0.34220
5    6 0.02831 0.31180
6    7 0.04299 0.28410
7    9 0.05625 0.25890
8   11 0.07138 0.23590
9   18 0.09280 0.21490
10  23 0.11670 0.19580
11  26 0.14120 0.17840
12  29 0.16380 0.16260
13  31 0.18450 0.14810
14  32 0.20240 0.13500
15  33 0.21790 0.12300
16  38 0.23190 0.11210
17  44 0.24890 0.10210
18  48 0.26530 0.09304
19  51 0.28140 0.08477
20  53 0.29720 0.07724
21  58 0.31120 0.07038
22  62 0.32440 0.06413
23  64 0.33640 0.05843
24  66 0.34680 0.05324
25  68 0.35540 0.04851
26  70 0.36470 0.04420
27  70 0.37280 0.04027
28  72 0.37950 0.03670
29  76 0.38530 0.03344
30  77 0.39030 0.03047
31  83 0.39470 0.02776
32  85 0.40020 0.02529
33  88 0.40490 0.02305
34  90 0.40890 0.02100
35  90 0.41260 0.01913
36  92 0.41590 0.01743
37  95 0.41900 0.01588
38  97 0.42170 0.01447
39  98 0.42460 0.01319
40  99 0.42700 0.01202
41 100 0.42890 0.01095
42 103 0.43080 0.00998
43 105 0.43230 0.00909
44 107 0.43410 0.00828
45 107 0.43540 0.00755
46 110 0.43660 0.00688
47 111 0.43760 0.00626
48 112 0.43850 0.00571
49 113 0.43930 0.00520
50 114 0.44000 0.00474
51 116 0.44060 0.00432
52 118 0.44130 0.00394
53 117 0.44180 0.00358
54 117 0.44230 0.00327
55 117 0.44260 0.00298
56 119 0.44300 0.00271
57 120 0.44330 0.00247
58 120 0.44350 0.00225
59 120 0.44370 0.00205
60 119 0.44400 0.00187
61 119 0.44420 0.00170
62 120 0.44440 0.00155
63 121 0.44450 0.00141
64 122 0.44460 0.00129
65 122 0.44480 0.00117
66 126 0.44480 0.00107
67 128 0.44490 0.00097
68 129 0.44500 0.00089
69 132 0.44510 0.00081
70 133 0.44510 0.00074
71 132 0.44520 0.00067
72 134 0.44530 0.00061
73 134 0.44540 0.00056
74 134 0.44540 0.00051
75 134 0.44550 0.00046
76 134 0.44550 0.00042
77 134 0.44560 0.00038
78 134 0.44560 0.00035
79 134 0.44560 0.00032
80 135 0.44570 0.00029
81 137 0.44570 0.00026
82 137 0.44570 0.00024
83 137 0.44570 0.00022
84 137 0.44570 0.00020
85 137 0.44570 0.00018
86 138 0.44570 0.00017
87 137 0.44580 0.00015
88 138 0.44580 0.00014
89 138 0.44580 0.00013
90 139 0.44580 0.00011
91 140 0.44580 0.00010
92 140 0.44580 0.00010
93 140 0.44580 0.00009
