
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.50180
2   1 0.00981 0.45720
3   1 0.01795 0.41660
4   1 0.02472 0.37960
5   1 0.03033 0.34590
6   2 0.03680 0.31510
7   3 0.04541 0.28710
8   5 0.05663 0.26160
9   6 0.06779 0.23840
10  9 0.08011 0.21720
11 13 0.09502 0.19790
12 14 0.11040 0.18030
13 19 0.12650 0.16430
14 23 0.14310 0.14970
15 30 0.16070 0.13640
16 35 0.17880 0.12430
17 40 0.19540 0.11330
18 39 0.21030 0.10320
19 41 0.22270 0.09403
20 48 0.23410 0.08567
21 55 0.24500 0.07806
22 57 0.25460 0.07113
23 57 0.26260 0.06481
24 58 0.26930 0.05905
25 59 0.27510 0.05381
26 59 0.27980 0.04903
27 58 0.28370 0.04467
28 57 0.28690 0.04070
29 57 0.28960 0.03709
30 59 0.29180 0.03379
31 59 0.29370 0.03079
32 62 0.29530 0.02805
33 60 0.29660 0.02556
34 59 0.29770 0.02329
35 60 0.29860 0.02122
36 63 0.29950 0.01934
37 63 0.30040 0.01762
38 64 0.30120 0.01605
39 65 0.30180 0.01463
40 65 0.30240 0.01333
41 65 0.30290 0.01214
42 65 0.30330 0.01107
43 66 0.30360 0.01008
44 66 0.30390 0.00919
45 66 0.30410 0.00837
46 66 0.30430 0.00763
47 66 0.30450 0.00695
48 67 0.30460 0.00633
49 65 0.30480 0.00577
50 65 0.30480 0.00526
51 67 0.30490 0.00479
52 67 0.30500 0.00436
53 68 0.30500 0.00398
54 66 0.30510 0.00362
55 67 0.30510 0.00330
56 67 0.30510 0.00301
57 68 0.30520 0.00274
58 70 0.30520 0.00250
59 72 0.30520 0.00228
60 72 0.30520 0.00207
61 73 0.30530 0.00189
62 74 0.30530 0.00172
63 76 0.30530 0.00157
64 76 0.30540 0.00143
65 76 0.30540 0.00130
66 75 0.30540 0.00119
67 76 0.30540 0.00108
68 76 0.30540 0.00098
69 77 0.30540 0.00090
70 78 0.30540 0.00082
71 78 0.30550 0.00075
72 78 0.30550 0.00068
73 79 0.30550 0.00062
74 80 0.30550 0.00056
75 80 0.30550 0.00051
76 83 0.30550 0.00047
77 86 0.30550 0.00043
78 87 0.30550 0.00039
79 88 0.30550 0.00035
