
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1   114 0.00000 11310.0
2   114 0.01314 10300.0
3   114 0.01383  9389.0
4   114 0.01454  8555.0
5   114 0.01525  7795.0
6   114 0.01597  7103.0
7   114 0.01669  6472.0
8   114 0.01741  5897.0
9   114 0.01814  5373.0
10  114 0.01886  4896.0
11  114 0.01959  4461.0
12  114 0.02031  4064.0
13  114 0.02104  3703.0
14  114 0.02176  3374.0
15  114 0.02248  3075.0
16  114 0.02320  2801.0
17  114 0.02392  2553.0
18  114 0.02464  2326.0
19  114 0.02536  2119.0
20  114 0.02608  1931.0
21  114 0.02680  1759.0
22  114 0.02752  1603.0
23  114 0.02823  1461.0
24  114 0.02895  1331.0
25  114 0.02965  1213.0
26  114 0.03036  1105.0
27  114 0.03106  1007.0
28  114 0.03175   917.4
29  114 0.03243   835.9
30  114 0.03310   761.6
31  114 0.03376   693.9
32  114 0.03440   632.3
33  114 0.03503   576.1
34  114 0.03565   524.9
35  114 0.03625   478.3
36  114 0.03684   435.8
37  114 0.03742   397.1
38  114 0.03798   361.8
39  114 0.03853   329.7
40  114 0.03907   300.4
41  114 0.03960   273.7
42  114 0.04012   249.4
43  114 0.04063   227.2
44  114 0.04114   207.0
45  114 0.04165   188.7
46  114 0.04216   171.9
47  114 0.04268   156.6
48  114 0.04320   142.7
49  114 0.04372   130.0
50  114 0.04426   118.5
51  114 0.04481   108.0
52  114 0.04537    98.4
53  114 0.04594    89.6
54  114 0.04653    81.7
55  114 0.04714    74.4
56  114 0.04777    67.8
57  114 0.04842    61.8
58  114 0.04909    56.3
59  114 0.04979    51.3
60  114 0.05051    46.7
61  114 0.05126    42.6
62  114 0.05203    38.8
63  114 0.05284    35.4
64  114 0.05368    32.2
65  114 0.05455    29.4
66  114 0.05547    26.7
67  114 0.05642    24.4
68  114 0.05741    22.2
69  114 0.05845    20.2
70  114 0.05954    18.4
71  114 0.06069    16.8
72  114 0.06190    15.3
73  114 0.06317    13.9
74  114 0.06450    12.7
75  114 0.06592    11.6
76  114 0.06741    10.6
77  114 0.06899     9.6
78  114 0.07066     8.8
79  114 0.07242     8.0
80  114 0.07429     7.3
81  114 0.07627     6.6
82  114 0.07836     6.0
83  114 0.08057     5.5
84  114 0.08290     5.0
85  114 0.08536     4.6
86  114 0.08795     4.2
87  114 0.09067     3.8
88  114 0.09352     3.5
89  114 0.09650     3.1
90  114 0.09961     2.9
91  114 0.10290     2.6
92  114 0.10620     2.4
93  114 0.10970     2.2
94  114 0.11330     2.0
95  114 0.11700     1.8
96  114 0.12090     1.6
97  114 0.12480     1.5
98  114 0.12880     1.4
99  114 0.13290     1.2
100 114 0.13700     1.1
