
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 14.1400
2    1 0.002117 12.8800
3    1 0.003875 11.7400
4    1 0.005335 10.6900
5    1 0.006547  9.7440
6    1 0.007554  8.8780
7    1 0.008389  8.0900
8    1 0.009083  7.3710
9    1 0.009659  6.7160
10   1 0.010140  6.1200
11   1 0.010530  5.5760
12   1 0.010860  5.0810
13   2 0.011320  4.6290
14   2 0.012080  4.2180
15   2 0.012710  3.8430
16   2 0.013230  3.5020
17   3 0.015140  3.1910
18   3 0.016890  2.9070
19   4 0.018690  2.6490
20   5 0.020950  2.4140
21   5 0.022960  2.1990
22   5 0.024620  2.0040
23   5 0.026000  1.8260
24   5 0.027150  1.6640
25   5 0.028100  1.5160
26   5 0.028890  1.3810
27   7 0.029720  1.2580
28   9 0.030780  1.1470
29  10 0.031900  1.0450
30  11 0.033900  0.9520
31  11 0.035870  0.8674
32  11 0.037530  0.7904
33  12 0.039110  0.7202
34  12 0.040640  0.6562
35  12 0.041910  0.5979
36  12 0.043130  0.5448
37  11 0.044050  0.4964
38  11 0.044750  0.4523
39  11 0.045340  0.4121
40  11 0.045830  0.3755
41  11 0.046230  0.3421
42  11 0.046570  0.3117
43  11 0.046850  0.2840
44  11 0.047080  0.2588
45  13 0.054000  0.2358
46  13 0.062040  0.2149
47  14 0.069720  0.1958
48  16 0.079530  0.1784
49  16 0.088490  0.1625
50  17 0.096600  0.1481
51  18 0.104600  0.1349
52  18 0.113900  0.1230
53  19 0.121700  0.1120
54  20 0.129500  0.1021
55  22 0.136200  0.0930
56  24 0.142000  0.0848
57  26 0.146900  0.0772
58  27 0.151900  0.0704
59  28 0.158600  0.0641
60  32 0.165600  0.0584
61  33 0.172000  0.0532
62  34 0.177400  0.0485
63  38 0.182300  0.0442
64  39 0.186500  0.0403
65  41 0.190800  0.0367
66  44 0.197900  0.0334
67  43 0.206200  0.0305
68  43 0.213800  0.0278
69  47 0.220500  0.0253
70  48 0.227500  0.0230
71  49 0.234100  0.0210
72  53 0.239700  0.0191
73  52 0.246400  0.0174
74  55 0.253300  0.0159
75  56 0.259900  0.0145
76  61 0.265900  0.0132
77  61 0.271500  0.0120
78  64 0.276400  0.0110
79  61 0.280500  0.0100
80  63 0.284000  0.0091
81  62 0.287100  0.0083
82  63 0.289600  0.0075
83  65 0.292000  0.0069
84  63 0.294000  0.0063
85  65 0.295600  0.0057
86  65 0.297000  0.0052
87  66 0.298300  0.0047
88  66 0.299400  0.0043
89  66 0.300300  0.0039
90  67 0.301100  0.0036
91  68 0.301800  0.0033
92  68 0.302400  0.0030
93  70 0.302800  0.0027
94  71 0.303200  0.0025
95  71 0.303600  0.0023
96  73 0.303900  0.0021
97  73 0.304100  0.0019
98  73 0.304400  0.0017
99  73 0.304500  0.0016
100 73 0.304700  0.0014
