
Call:  glmnet(x = x, y = y, alpha = 0.75, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.77490
2   1 0.01098 0.70610
3   1 0.02028 0.64330
4   2 0.02939 0.58620
5   2 0.04339 0.53410
6   2 0.05522 0.48670
7   2 0.06519 0.44340
8   4 0.07701 0.40400
9   4 0.08793 0.36810
10  6 0.09737 0.33540
11  8 0.10660 0.30560
12 10 0.11490 0.27850
13  9 0.12200 0.25370
14  9 0.12790 0.23120
15 12 0.13320 0.21070
16 13 0.13770 0.19190
17 13 0.14150 0.17490
18 15 0.14480 0.15940
19 16 0.14760 0.14520
20 15 0.15000 0.13230
21 15 0.15200 0.12050
22 15 0.15360 0.10980
23 16 0.15500 0.10010
24 16 0.15620 0.09119
25 16 0.15720 0.08309
26 18 0.15840 0.07571
27 19 0.15960 0.06898
28 19 0.16080 0.06285
29 20 0.16180 0.05727
30 21 0.16270 0.05218
31 20 0.16350 0.04755
32 22 0.16430 0.04332
33 20 0.16500 0.03947
34 23 0.16560 0.03597
35 25 0.16620 0.03277
36 25 0.16680 0.02986
37 26 0.16730 0.02721
38 27 0.16770 0.02479
39 28 0.16810 0.02259
40 29 0.16850 0.02058
41 30 0.16900 0.01875
42 31 0.16950 0.01709
43 32 0.16990 0.01557
44 30 0.17030 0.01419
45 30 0.17060 0.01293
46 35 0.17080 0.01178
47 35 0.17110 0.01073
48 36 0.17130 0.00978
49 36 0.17150 0.00891
50 37 0.17170 0.00812
51 38 0.17190 0.00740
52 41 0.17200 0.00674
53 42 0.17210 0.00614
54 42 0.17220 0.00560
55 44 0.17230 0.00510
56 45 0.17240 0.00464
57 45 0.17240 0.00423
58 47 0.17250 0.00386
59 48 0.17250 0.00351
60 48 0.17260 0.00320
61 48 0.17260 0.00292
62 50 0.17260 0.00266
63 51 0.17270 0.00242
64 53 0.17270 0.00221
65 55 0.17270 0.00201
66 58 0.17270 0.00183
67 56 0.17270 0.00167
68 57 0.17270 0.00152
69 58 0.17270 0.00139
70 59 0.17270 0.00126
71 60 0.17270 0.00115
72 61 0.17280 0.00105
73 62 0.17280 0.00096
74 64 0.17280 0.00087
75 65 0.17280 0.00079
76 65 0.17280 0.00072
77 65 0.17280 0.00066
78 65 0.17280 0.00060
79 66 0.17280 0.00055
80 66 0.17280 0.00050
81 67 0.17280 0.00045
