
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 58.120
2    1 0.000498 52.950
3    1 0.001038 48.250
4    1 0.001624 43.960
5    2 0.002610 40.060
6    2 0.003698 36.500
7    2 0.004876 33.260
8    5 0.006487 30.300
9   10 0.008753 27.610
10  18 0.012190 25.160
11  32 0.016590 22.920
12  41 0.021520 20.890
13  49 0.026590 19.030
14  55 0.031670 17.340
15  58 0.036590 15.800
16  59 0.041410 14.400
17  61 0.046120 13.120
18  62 0.050740 11.950
19  63 0.055260 10.890
20  64 0.059720  9.923
21  66 0.064130  9.041
22  65 0.068500  8.238
23  65 0.072840  7.506
24  67 0.077150  6.839
25  66 0.081440  6.232
26  67 0.085710  5.678
27  67 0.089960  5.174
28  68 0.094200  4.714
29  69 0.098410  4.295
30  71 0.102600  3.914
31  72 0.106800  3.566
32  70 0.110900  3.249
33  69 0.114900  2.961
34  71 0.118900  2.698
35  70 0.122700  2.458
36  69 0.126500  2.240
37  71 0.130100  2.041
38  71 0.133500  1.859
39  70 0.136800  1.694
40  69 0.139900  1.544
41  70 0.142900  1.407
42  70 0.145700  1.282
43  70 0.148300  1.168
44  71 0.150700  1.064
45  72 0.153000  0.970
46  72 0.155000  0.883
47  73 0.156900  0.805
48  74 0.158700  0.733
49  76 0.160200  0.668
50  78 0.161700  0.609
51  78 0.163000  0.555
52  78 0.164100  0.505
53  79 0.165200  0.461
54  80 0.166100  0.420
55  85 0.166900  0.382
56  87 0.167700  0.348
57  87 0.168300  0.318
58  88 0.168900  0.289
59  90 0.169400  0.264
60  91 0.169900  0.240
61  94 0.170300  0.219
62  93 0.170600  0.199
63  94 0.170900  0.182
64  94 0.171200  0.166
65  95 0.171400  0.151
66  95 0.171600  0.137
67  99 0.171800  0.125
68  97 0.171900  0.114
69  98 0.172000  0.104
70  98 0.172200  0.095
71 100 0.172300  0.086
72 100 0.172300  0.079
73 100 0.172400  0.072
74 101 0.172500  0.065
75 100 0.172500  0.059
76 100 0.172500  0.054
77 100 0.172600  0.049
78 100 0.172600  0.045
79 101 0.172600  0.041
80 102 0.172700  0.037
81 102 0.172700  0.034
82 102 0.172700  0.031
83 102 0.172700  0.028
84 104 0.172700  0.026
85 105 0.172700  0.023
86 105 0.172700  0.021
87 103 0.172800  0.019
88 104 0.172800  0.018
89 103 0.172800  0.016
90 103 0.172800  0.015
91 103 0.172800  0.013
92 103 0.172800  0.012
93 104 0.172800  0.011
94 105 0.172800  0.010
95 105 0.172800  0.009
96 105 0.172800  0.008
