
Call:  glmnet(x = x, y = y, alpha = 0.45, family = "gaussian", standardize = FALSE) 

   Df     %Dev Lambda
1   0 0.000000 7.9670
2   1 0.002443 7.2600
3   2 0.005008 6.6150
4   2 0.007473 6.0270
5   3 0.009918 5.4920
6   3 0.012940 5.0040
7   4 0.015580 4.5590
8   4 0.017800 4.1540
9   4 0.019650 3.7850
10  4 0.021190 3.4490
11  5 0.022650 3.1420
12  6 0.023950 2.8630
13  9 0.025110 2.6090
14  9 0.026480 2.3770
15  9 0.027600 2.1660
16  8 0.028770 1.9740
17  8 0.030410 1.7980
18  8 0.031750 1.6380
19  8 0.032880 1.4930
20  9 0.033960 1.3600
21  9 0.034880 1.2390
22  9 0.035610 1.1290
23  9 0.036250 1.0290
24 10 0.036740 0.9376
25 11 0.037340 0.8543
26 10 0.037830 0.7784
27 10 0.038170 0.7093
28 11 0.038460 0.6463
29 12 0.040320 0.5888
30 15 0.047860 0.5365
31 18 0.054950 0.4889
32 20 0.061940 0.4454
33 21 0.068720 0.4059
34 22 0.079340 0.3698
35 21 0.089610 0.3370
36 22 0.098850 0.3070
37 26 0.107400 0.2797
38 26 0.115600 0.2549
39 29 0.122900 0.2323
40 28 0.129400 0.2116
41 30 0.135100 0.1928
42 31 0.140100 0.1757
43 30 0.144700 0.1601
44 31 0.148600 0.1459
45 32 0.152100 0.1329
46 32 0.155000 0.1211
47 33 0.157600 0.1103
48 33 0.159900 0.1005
49 33 0.161800 0.0916
50 37 0.163500 0.0835
51 38 0.164900 0.0761
52 38 0.166100 0.0693
53 38 0.167100 0.0631
54 38 0.168000 0.0575
55 41 0.168700 0.0524
56 41 0.169400 0.0478
57 42 0.169900 0.0435
58 42 0.170400 0.0396
59 43 0.170700 0.0361
60 43 0.171100 0.0329
61 44 0.171300 0.0300
62 45 0.171600 0.0273
63 45 0.171800 0.0249
64 45 0.171900 0.0227
65 44 0.172100 0.0207
66 44 0.172200 0.0188
67 45 0.172300 0.0172
68 47 0.172400 0.0156
69 48 0.172400 0.0142
70 48 0.172500 0.0130
71 49 0.172500 0.0118
72 51 0.172600 0.0108
73 52 0.172600 0.0098
74 52 0.172600 0.0090
75 52 0.172700 0.0082
76 54 0.172700 0.0074
77 56 0.172700 0.0068
78 56 0.172700 0.0062
79 59 0.172700 0.0056
80 58 0.172700 0.0051
81 58 0.172800 0.0047
82 58 0.172800 0.0043
83 58 0.172800 0.0039
84 60 0.172800 0.0035
85 60 0.172800 0.0032
86 60 0.172800 0.0029
87 60 0.172800 0.0027
88 60 0.172800 0.0024
89 60 0.172800 0.0022
90 61 0.172800 0.0020
