
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 179.300
2    1 0.001787 163.300
3    2 0.004034 148.800
4    3 0.006317 135.600
5    5 0.008780 123.600
6    5 0.011620 112.600
7    5 0.014080 102.600
8    6 0.016260  93.470
9    7 0.018320  85.160
10   8 0.020150  77.600
11  10 0.021880  70.710
12  10 0.023380  64.420
13  10 0.024680  58.700
14  11 0.025810  53.490
15  12 0.026800  48.730
16  12 0.028040  44.410
17  12 0.029160  40.460
18  14 0.030230  36.870
19  15 0.031380  33.590
20  15 0.032430  30.610
21  14 0.033330  27.890
22  14 0.034130  25.410
23  15 0.034890  23.150
24  14 0.035620  21.100
25  14 0.036240  19.220
26  16 0.036850  17.510
27  17 0.037450  15.960
28  15 0.037920  14.540
29  17 0.038440  13.250
30  19 0.039310  12.070
31  20 0.040200  11.000
32  23 0.041230  10.020
33  25 0.042630   9.132
34  28 0.044370   8.321
35  30 0.046280   7.582
36  31 0.048230   6.908
37  31 0.050260   6.294
38  31 0.052390   5.735
39  35 0.054600   5.226
40  37 0.056950   4.761
41  41 0.059450   4.338
42  41 0.062150   3.953
43  42 0.064850   3.602
44  42 0.067620   3.282
45  43 0.070430   2.990
46  43 0.073300   2.725
47  47 0.076260   2.483
48  49 0.079300   2.262
49  49 0.082410   2.061
50  50 0.085570   1.878
51  51 0.088790   1.711
52  51 0.092080   1.559
53  52 0.095420   1.421
54  52 0.098820   1.294
55  50 0.102300   1.179
56  49 0.105700   1.075
57  49 0.109200   0.979
58  49 0.112700   0.892
59  49 0.116300   0.813
60  49 0.119700   0.741
61  50 0.123200   0.675
62  50 0.126600   0.615
63  51 0.130000   0.560
64  55 0.133200   0.511
65  54 0.136400   0.465
66  56 0.139400   0.424
67  56 0.142400   0.386
68  58 0.145200   0.352
69  61 0.147800   0.321
70  62 0.150300   0.292
71  62 0.152600   0.266
72  64 0.154700   0.243
73  63 0.156700   0.221
74  63 0.158500   0.201
75  63 0.160200   0.184
76  63 0.161700   0.167
77  64 0.163100   0.152
78  64 0.164300   0.139
79  65 0.165400   0.126
80  66 0.166400   0.115
81  67 0.167200   0.105
82  67 0.168000   0.096
83  67 0.168700   0.087
84  69 0.169300   0.079
85  68 0.169800   0.072
86  70 0.170200   0.066
87  70 0.170600   0.060
88  70 0.170900   0.055
89  70 0.171200   0.050
90  70 0.171400   0.045
91  70 0.171700   0.041
92  71 0.171800   0.038
93  70 0.172000   0.034
94  71 0.172100   0.031
95  71 0.172200   0.029
96  71 0.172300   0.026
97  71 0.172400   0.024
98  71 0.172500   0.022
99  71 0.172500   0.020
100 71 0.172600   0.018
