
Call:  glmnet(x = x, y = y, alpha = 0.15, family = "gaussian", standardize = TRUE) 

   Df     %Dev Lambda
1   0 0.000000 3.8750
2   1 0.005137 3.5300
3   1 0.010150 3.2170
4   2 0.015180 2.9310
5   2 0.023570 2.6710
6   2 0.031650 2.4330
7   2 0.039360 2.2170
8   4 0.048920 2.0200
9   5 0.058890 1.8410
10  8 0.069200 1.6770
11 12 0.079340 1.5280
12 13 0.088790 1.3920
13 15 0.097350 1.2690
14 16 0.105200 1.1560
15 18 0.112300 1.0530
16 20 0.118800 0.9597
17 20 0.124600 0.8745
18 20 0.129700 0.7968
19 23 0.134200 0.7260
20 23 0.138200 0.6615
21 25 0.141600 0.6027
22 25 0.144600 0.5492
23 25 0.147100 0.5004
24 26 0.149400 0.4560
25 26 0.151300 0.4155
26 26 0.153100 0.3785
27 25 0.154800 0.3449
28 26 0.156400 0.3143
29 26 0.157800 0.2864
30 26 0.159100 0.2609
31 26 0.160300 0.2377
32 26 0.161200 0.2166
33 28 0.162300 0.1974
34 29 0.163300 0.1798
35 29 0.164100 0.1639
36 30 0.164900 0.1493
37 34 0.165700 0.1360
38 33 0.166400 0.1240
39 33 0.167000 0.1129
40 33 0.167600 0.1029
41 33 0.168000 0.0938
42 35 0.168500 0.0854
43 37 0.168900 0.0778
44 39 0.169300 0.0709
45 39 0.169800 0.0646
46 41 0.170100 0.0589
47 44 0.170500 0.0537
48 45 0.170800 0.0489
49 47 0.171000 0.0446
50 47 0.171300 0.0406
51 47 0.171500 0.0370
52 47 0.171700 0.0337
53 47 0.171800 0.0307
54 47 0.172000 0.0280
55 49 0.172100 0.0255
56 49 0.172200 0.0232
57 51 0.172300 0.0212
58 51 0.172300 0.0193
59 52 0.172400 0.0176
60 52 0.172500 0.0160
61 52 0.172500 0.0146
62 53 0.172600 0.0133
63 53 0.172600 0.0121
64 54 0.172600 0.0110
65 55 0.172700 0.0100
66 57 0.172700 0.0092
67 57 0.172700 0.0083
68 58 0.172700 0.0076
69 61 0.172700 0.0069
70 63 0.172700 0.0063
71 65 0.172700 0.0058
72 66 0.172700 0.0052
73 69 0.172800 0.0048
74 72 0.172800 0.0044
75 72 0.172800 0.0040
76 73 0.172800 0.0036
77 74 0.172800 0.0033
78 74 0.172800 0.0030
79 74 0.172800 0.0027
80 74 0.172800 0.0025
81 74 0.172800 0.0023
82 74 0.172800 0.0021
83 74 0.172800 0.0019
