
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 93.650
2     2 0.00307 85.330
3     3 0.00605 77.750
4     4 0.00953 70.840
5     4 0.01284 64.550
6     5 0.01605 58.820
7     6 0.01894 53.590
8     6 0.02157 48.830
9     6 0.02383 44.490
10    6 0.02576 40.540
11    6 0.02740 36.940
12    7 0.02886 33.660
13    7 0.03032 30.670
14    9 0.03163 27.940
15   10 0.03287 25.460
16   11 0.03401 23.200
17   13 0.03520 21.140
18   13 0.03657 19.260
19   13 0.03780 17.550
20   15 0.03897 15.990
21   15 0.04013 14.570
22   15 0.04113 13.280
23   15 0.04200 12.100
24   18 0.04302 11.020
25   17 0.04394 10.040
26   17 0.04471  9.150
27   19 0.04609  8.337
28   22 0.04768  7.596
29   24 0.04941  6.922
30   25 0.05112  6.307
31   24 0.05295  5.746
32   23 0.05505  5.236
33   23 0.05719  4.771
34   25 0.05976  4.347
35   25 0.06267  3.961
36   27 0.06597  3.609
37   29 0.06986  3.288
38   30 0.07399  2.996
39   31 0.07832  2.730
40   31 0.08301  2.487
41   33 0.08813  2.267
42   38 0.09394  2.065
43   41 0.10030  1.882
44   42 0.10700  1.715
45   47 0.11410  1.562
46   49 0.12170  1.423
47   54 0.12970  1.297
48   57 0.13810  1.182
49   59 0.14680  1.077
50   65 0.15580  0.981
51   68 0.16500  0.894
52   69 0.17440  0.814
53   72 0.18380  0.742
54   73 0.19320  0.676
55   75 0.20270  0.616
56   79 0.21210  0.561
57   79 0.22140  0.512
58   79 0.23070  0.466
59   86 0.23990  0.425
60   86 0.24900  0.387
61   87 0.25790  0.353
62   89 0.26660  0.321
63   91 0.27510  0.293
64   90 0.28330  0.267
65   89 0.29140  0.243
66   90 0.29930  0.221
67   91 0.30700  0.202
68   90 0.31440  0.184
69   88 0.32170  0.168
70   89 0.32870  0.153
71   88 0.33550  0.139
72   87 0.34210  0.127
73   89 0.34860  0.116
74   91 0.35480  0.105
75   93 0.36090  0.096
76   95 0.36690  0.087
77   95 0.37270  0.080
78   98 0.37830  0.073
79   96 0.38380  0.066
80   96 0.38910  0.060
81   98 0.39420  0.055
82   97 0.39930  0.050
83   97 0.40430  0.046
84   97 0.40910  0.041
85   97 0.41370  0.038
86   99 0.41820  0.034
87   99 0.42260  0.031
88  100 0.42670  0.029
89   99 0.43060  0.026
90  100 0.43430  0.024
91  100 0.43790  0.022
92  100 0.44140  0.020
93  101 0.44460  0.018
94  101 0.44770  0.016
95  101 0.45070  0.015
96  101 0.45340  0.014
97  100 0.45590  0.012
98  100 0.45820  0.011
99  101 0.46040  0.010
100 101 0.46240  0.009
