
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1   126 0.00000 2810.00
2   126 0.02059 2560.00
3   126 0.02173 2333.00
4   126 0.02289 2125.00
5   126 0.02404 1937.00
6   126 0.02520 1764.00
7   126 0.02634 1608.00
8   126 0.02748 1465.00
9   126 0.02860 1335.00
10  126 0.02969 1216.00
11  126 0.03076 1108.00
12  126 0.03179 1010.00
13  126 0.03279  920.00
14  126 0.03376  838.30
15  126 0.03468  763.80
16  126 0.03557  696.00
17  126 0.03641  634.10
18  126 0.03722  577.80
19  126 0.03799  526.50
20  126 0.03873  479.70
21  126 0.03943  437.10
22  126 0.04011  398.30
23  126 0.04076  362.90
24  126 0.04138  330.60
25  126 0.04199  301.30
26  126 0.04258  274.50
27  126 0.04316  250.10
28  126 0.04374  227.90
29  126 0.04431  207.60
30  126 0.04487  189.20
31  126 0.04544  172.40
32  126 0.04601  157.10
33  126 0.04659  143.10
34  126 0.04717  130.40
35  126 0.04777  118.80
36  126 0.04838  108.30
37  126 0.04900   98.65
38  126 0.04964   89.89
39  126 0.05029   81.90
40  126 0.05097   74.62
41  126 0.05166   68.00
42  126 0.05238   61.95
43  126 0.05312   56.45
44  126 0.05389   51.44
45  126 0.05469   46.87
46  126 0.05552   42.70
47  126 0.05639   38.91
48  126 0.05729   35.45
49  126 0.05824   32.30
50  126 0.05924   29.43
51  126 0.06029   26.82
52  126 0.06139   24.44
53  126 0.06256   22.27
54  126 0.06380   20.29
55  126 0.06511   18.49
56  126 0.06651   16.84
57  126 0.06800   15.35
58  126 0.06959   13.98
59  126 0.07129   12.74
60  126 0.07311   11.61
61  126 0.07504   10.58
62  126 0.07712    9.64
63  126 0.07935    8.78
64  126 0.08173    8.00
65  126 0.08427    7.29
66  126 0.08700    6.64
67  126 0.08992    6.05
68  126 0.09303    5.51
69  126 0.09636    5.03
70  126 0.09990    4.58
71  126 0.10370    4.17
72  126 0.10770    3.80
73  126 0.11190    3.46
74  126 0.11650    3.16
75  126 0.12120    2.88
76  126 0.12630    2.62
77  126 0.13150    2.39
78  126 0.13710    2.17
79  126 0.14290    1.98
80  126 0.14900    1.81
81  126 0.15530    1.65
82  126 0.16180    1.50
83  126 0.16860    1.37
84  126 0.17560    1.25
85  126 0.18270    1.13
86  126 0.19000    1.03
87  126 0.19750    0.94
88  126 0.20500    0.86
89  126 0.21270    0.78
90  126 0.22040    0.71
91  126 0.22820    0.65
92  126 0.23590    0.59
93  126 0.24370    0.54
94  126 0.25140    0.49
95  126 0.25910    0.45
96  126 0.26660    0.41
97  126 0.27410    0.37
98  126 0.28150    0.34
99  126 0.28870    0.31
100 126 0.29590    0.28
