
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 140.500
2     2 0.00276 128.000
3     3 0.00556 116.600
4     4 0.00895 106.300
5     4 0.01212  96.830
6     5 0.01530  88.220
7     6 0.01823  80.390
8     6 0.02084  73.250
9     6 0.02311  66.740
10    6 0.02506  60.810
11    6 0.02674  55.410
12    9 0.02833  50.490
13   10 0.02989  46.000
14   11 0.03128  41.910
15   12 0.03251  38.190
16   13 0.03376  34.800
17   14 0.03493  31.710
18   15 0.03619  28.890
19   15 0.03736  26.320
20   16 0.03857  23.980
21   16 0.03965  21.850
22   17 0.04064  19.910
23   19 0.04161  18.140
24   19 0.04265  16.530
25   18 0.04357  15.060
26   17 0.04436  13.720
27   20 0.04555  12.510
28   24 0.04694  11.390
29   24 0.04839  10.380
30   25 0.04980   9.460
31   26 0.05129   8.620
32   24 0.05297   7.854
33   24 0.05463   7.156
34   25 0.05658   6.520
35   25 0.05875   5.941
36   28 0.06121   5.413
37   30 0.06409   4.932
38   30 0.06717   4.494
39   31 0.07040   4.095
40   31 0.07393   3.731
41   35 0.07779   3.400
42   37 0.08218   3.098
43   42 0.08713   2.823
44   45 0.09236   2.572
45   48 0.09795   2.343
46   54 0.10400   2.135
47   55 0.11050   1.945
48   59 0.11740   1.773
49   60 0.12460   1.615
50   67 0.13220   1.472
51   70 0.14010   1.341
52   72 0.14830   1.222
53   75 0.15670   1.113
54   76 0.16520   1.014
55   78 0.17390   0.924
56   79 0.18270   0.842
57   82 0.19160   0.767
58   85 0.20050   0.699
59   87 0.20950   0.637
60   87 0.21850   0.580
61   89 0.22740   0.529
62   89 0.23630   0.482
63   89 0.24500   0.439
64   89 0.25360   0.400
65   89 0.26200   0.364
66   90 0.27020   0.332
67   90 0.27830   0.303
68   92 0.28620   0.276
69   93 0.29400   0.251
70   93 0.30160   0.229
71   92 0.30900   0.209
72   91 0.31610   0.190
73   90 0.32310   0.173
74   89 0.32990   0.158
75   91 0.33650   0.144
76   93 0.34300   0.131
77   92 0.34920   0.119
78   93 0.35530   0.109
79   94 0.36120   0.099
80   96 0.36710   0.090
81   94 0.37270   0.082
82   97 0.37830   0.075
83   97 0.38370   0.068
84   96 0.38880   0.062
85   98 0.39390   0.057
86   99 0.39890   0.052
87   99 0.40380   0.047
88  100 0.40850   0.043
89  101 0.41310   0.039
90  101 0.41760   0.036
91  100 0.42190   0.032
92  100 0.42600   0.030
93  100 0.42990   0.027
94  102 0.43360   0.025
95  102 0.43720   0.022
96  103 0.44070   0.020
97  103 0.44400   0.019
98  104 0.44710   0.017
99  104 0.45000   0.015
100 104 0.45270   0.014
