
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

     Df     %Dev  Lambda
1     0 0.000000 11.6000
2     1 0.001637 10.5700
3     2 0.003167  9.6330
4     2 0.005184  8.7770
5     2 0.006863  7.9970
6     2 0.008261  7.2870
7     2 0.009424  6.6390
8     4 0.011500  6.0500
9     5 0.014150  5.5120
10    6 0.016570  5.0220
11    6 0.019820  4.5760
12    9 0.022710  4.1700
13   10 0.025940  3.7990
14   11 0.028850  3.4620
15   11 0.031360  3.1540
16   11 0.033330  2.8740
17   12 0.035020  2.6190
18   12 0.036870  2.3860
19   12 0.038420  2.1740
20   12 0.039650  1.9810
21   14 0.041130  1.8050
22   15 0.042470  1.6450
23   18 0.043780  1.4990
24   20 0.045240  1.3650
25   22 0.047070  1.2440
26   24 0.049130  1.1340
27   28 0.051250  1.0330
28   31 0.053780  0.9411
29   32 0.056000  0.8575
30   34 0.058560  0.7813
31   35 0.060860  0.7119
32   35 0.063050  0.6487
33   37 0.064890  0.5910
34   39 0.066850  0.5385
35   45 0.068570  0.4907
36   46 0.070500  0.4471
37   53 0.072290  0.4074
38   54 0.073920  0.3712
39   56 0.075360  0.3382
40   61 0.076860  0.3082
41   64 0.078310  0.2808
42   67 0.079800  0.2559
43   66 0.081280  0.2331
44   69 0.082490  0.2124
45   71 0.083660  0.1935
46   73 0.084690  0.1763
47   77 0.085500  0.1607
48   75 0.086240  0.1464
49   78 0.086980  0.1334
50   81 0.087580  0.1215
51   81 0.088130  0.1108
52   80 0.088600  0.1009
53   83 0.088990  0.0920
54   85 0.089370  0.0838
55   87 0.089700  0.0763
56   93 0.090000  0.0696
57   94 0.090300  0.0634
58   97 0.090600  0.0578
59   98 0.090890  0.0526
60   99 0.091120  0.0479
61  104 0.091320  0.0437
62  108 0.091520  0.0398
63  110 0.091690  0.0363
64  111 0.091770  0.0330
65  116 0.091880  0.0301
66  120 0.091980  0.0274
67  124 0.092060  0.0250
68  127 0.092150  0.0228
69  129 0.092220  0.0208
70  131 0.092280  0.0189
71  135 0.092340  0.0172
72  138 0.092370  0.0157
73  138 0.092480  0.0143
74  140 0.092520  0.0130
75  140 0.092530  0.0119
76  146 0.092540  0.0108
77  150 0.092560  0.0099
78  156 0.092570  0.0090
79  166 0.092590  0.0082
80  163 0.092660  0.0075
81  166 0.092660  0.0068
82  172 0.092670  0.0062
83  178 0.092680  0.0056
84  183 0.092690  0.0051
85  187 0.092700  0.0047
86  190 0.092710  0.0043
87  190 0.092730  0.0039
88  193 0.092740  0.0035
89  195 0.092750  0.0032
90  201 0.092760  0.0029
91  210 0.092760  0.0027
92  214 0.092770  0.0024
93  218 0.092780  0.0022
94  219 0.092780  0.0020
95  222 0.092790  0.0018
96  225 0.092790  0.0017
97  231 0.092800  0.0015
98  232 0.092800  0.0014
99  234 0.092800  0.0013
100 234 0.092810  0.0012
