
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df     %Dev Lambda
1     0 0.000000 69.610
2     1 0.001508 63.430
3     2 0.003014 57.800
4     2 0.004927 52.660
5     2 0.006549 47.980
6     2 0.007922 43.720
7     2 0.009082 39.840
8     5 0.011150 36.300
9     5 0.013580 33.070
10    6 0.015990 30.130
11    7 0.018910 27.460
12    9 0.021880 25.020
13   11 0.024930 22.800
14   12 0.027760 20.770
15   12 0.030220 18.930
16   12 0.032320 17.240
17   12 0.034270 15.710
18   13 0.036000 14.320
19   12 0.037570 13.040
20   14 0.038900 11.890
21   15 0.040380 10.830
22   18 0.041870  9.868
23   19 0.043310  8.991
24   22 0.044690  8.192
25   22 0.046390  7.465
26   26 0.048300  6.801
27   30 0.050270  6.197
28   33 0.052710  5.647
29   36 0.054870  5.145
30   35 0.057410  4.688
31   36 0.059570  4.272
32   36 0.061640  3.892
33   43 0.063450  3.546
34   45 0.065490  3.231
35   47 0.067300  2.944
36   53 0.069170  2.683
37   55 0.071060  2.444
38   59 0.072780  2.227
39   61 0.074290  2.029
40   61 0.075780  1.849
41   70 0.077180  1.685
42   71 0.078790  1.535
43   74 0.080150  1.399
44   74 0.081420  1.274
45   78 0.082530  1.161
46   81 0.083540  1.058
47   84 0.084500  0.964
48   87 0.085340  0.878
49   89 0.086110  0.800
50   92 0.086810  0.729
51   91 0.087450  0.664
52   93 0.087980  0.606
53   96 0.088450  0.552
54   99 0.088890  0.503
55  102 0.089280  0.458
56  103 0.089650  0.417
57  106 0.089990  0.380
58  109 0.090350  0.346
59  113 0.090640  0.316
60  112 0.090920  0.288
61  110 0.091150  0.262
62  113 0.091340  0.239
63  120 0.091500  0.218
64  121 0.091670  0.198
65  124 0.091810  0.181
66  127 0.091870  0.165
67  133 0.091970  0.150
68  133 0.092090  0.137
69  135 0.092160  0.124
70  140 0.092240  0.114
71  141 0.092330  0.103
72  142 0.092400  0.094
73  142 0.092450  0.086
74  140 0.092500  0.078
75  145 0.092510  0.071
76  152 0.092520  0.065
77  155 0.092550  0.059
78  163 0.092560  0.054
79  166 0.092590  0.049
80  171 0.092610  0.045
81  178 0.092620  0.041
82  182 0.092650  0.037
83  186 0.092660  0.034
84  185 0.092680  0.031
85  189 0.092690  0.028
86  198 0.092710  0.026
87  198 0.092720  0.023
88  203 0.092730  0.021
89  206 0.092740  0.019
90  209 0.092750  0.018
91  213 0.092760  0.016
92  214 0.092770  0.015
93  216 0.092770  0.013
94  221 0.092780  0.012
95  225 0.092780  0.011
96  230 0.092790  0.010
97  233 0.092790  0.009
98  234 0.092800  0.008
99  236 0.092800  0.008
100 239 0.092800  0.007
