
Call:  glmnet(x = x, y = y, alpha = 0.03, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 37.350
2     1 0.00033 34.030
3     1 0.00061 31.010
4     1 0.00085 28.250
5     1 0.00106 25.740
6     1 0.00123 23.460
7     1 0.00138 21.370
8     1 0.00150 19.470
9     1 0.00161 17.740
10    1 0.00170 16.170
11    1 0.00178 14.730
12    2 0.00186 13.420
13    2 0.00226 12.230
14    2 0.00262 11.140
15    2 0.00294 10.150
16    2 0.00322  9.252
17    2 0.00348  8.430
18    2 0.00370  7.681
19    3 0.00402  6.999
20    3 0.00471  6.377
21    3 0.00542  5.810
22    3 0.00614  5.294
23    4 0.00697  4.824
24    6 0.00824  4.395
25    8 0.01008  4.005
26   10 0.01243  3.649
27   10 0.01501  3.325
28   10 0.01769  3.030
29   10 0.02046  2.760
30   10 0.02333  2.515
31   13 0.02645  2.292
32   18 0.03023  2.088
33   18 0.03427  1.903
34   19 0.03852  1.734
35   24 0.04311  1.580
36   25 0.04814  1.439
37   30 0.05353  1.311
38   35 0.05946  1.195
39   36 0.06574  1.089
40   40 0.07224  0.992
41   42 0.07905  0.904
42   43 0.08606  0.824
43   46 0.09326  0.750
44   47 0.10060  0.684
45   50 0.10810  0.623
46   55 0.11580  0.568
47   60 0.12370  0.517
48   63 0.13190  0.471
49   65 0.14000  0.429
50   67 0.14830  0.391
51   69 0.15660  0.356
52   69 0.16490  0.325
53   72 0.17320  0.296
54   76 0.18150  0.270
55   77 0.18970  0.246
56   78 0.19780  0.224
57   78 0.20590  0.204
58   79 0.21380  0.186
59   80 0.22160  0.169
60   80 0.22930  0.154
61   81 0.23690  0.141
62   80 0.24440  0.128
63   81 0.25170  0.117
64   81 0.25880  0.106
65   82 0.26580  0.097
66   83 0.27260  0.088
67   87 0.27940  0.080
68   87 0.28610  0.073
69   86 0.29270  0.067
70   88 0.29900  0.061
71   91 0.30530  0.055
72   92 0.31140  0.051
73   93 0.31730  0.046
74   96 0.32310  0.042
75   97 0.32880  0.038
76   98 0.33430  0.035
77   99 0.33960  0.032
78  103 0.34480  0.029
79  105 0.34980  0.026
80  106 0.35470  0.024
81  106 0.35940  0.022
82  107 0.36390  0.020
83  107 0.36820  0.018
84  108 0.37240  0.017
85  108 0.37630  0.015
86  109 0.38010  0.014
87  109 0.38380  0.013
88  108 0.38720  0.011
89  110 0.39050  0.010
90  110 0.39350  0.009
91  110 0.39650  0.009
92  110 0.39920  0.008
93  110 0.40170  0.007
94  110 0.40410  0.007
95  110 0.40640  0.006
96  110 0.40840  0.005
97  109 0.41030  0.005
98  110 0.41210  0.004
99  112 0.41370  0.004
100 111 0.41520  0.004
