
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.46710
2    1 0.00704 0.42560
3    1 0.01289 0.38780
4    2 0.02059 0.35340
5    2 0.02925 0.32200
6    4 0.04036 0.29340
7    5 0.05432 0.26730
8    6 0.06966 0.24360
9    8 0.08328 0.22190
10   9 0.09783 0.20220
11  14 0.11700 0.18420
12  18 0.13840 0.16790
13  22 0.15850 0.15300
14  22 0.17780 0.13940
15  23 0.19420 0.12700
16  26 0.21300 0.11570
17  30 0.23200 0.10540
18  35 0.24960 0.09606
19  36 0.26790 0.08753
20  37 0.28340 0.07975
21  38 0.29640 0.07267
22  41 0.30930 0.06621
23  44 0.32100 0.06033
24  49 0.33330 0.05497
25  54 0.34440 0.05009
26  55 0.35430 0.04564
27  56 0.36270 0.04158
28  59 0.36990 0.03789
29  59 0.37650 0.03452
30  61 0.38200 0.03146
31  64 0.38650 0.02866
32  67 0.39090 0.02612
33  73 0.39500 0.02380
34  76 0.39920 0.02168
35  79 0.40330 0.01976
36  79 0.40660 0.01800
37  78 0.40950 0.01640
38  78 0.41190 0.01494
39  78 0.41390 0.01362
40  78 0.41560 0.01241
41  80 0.41700 0.01130
42  81 0.41830 0.01030
43  82 0.41940 0.00938
44  84 0.42050 0.00855
45  84 0.42160 0.00779
46  84 0.42250 0.00710
47  84 0.42330 0.00647
48  84 0.42390 0.00589
49  87 0.42440 0.00537
50  90 0.42490 0.00489
51  91 0.42550 0.00446
52  91 0.42600 0.00406
53  92 0.42640 0.00370
54  91 0.42680 0.00337
55  91 0.42710 0.00307
56  92 0.42730 0.00280
57  92 0.42760 0.00255
58  92 0.42780 0.00232
59  93 0.42800 0.00212
60  94 0.42810 0.00193
61  95 0.42830 0.00176
62  96 0.42840 0.00160
63  97 0.42850 0.00146
64  97 0.42860 0.00133
65  98 0.42870 0.00121
66  98 0.42880 0.00110
67  99 0.42890 0.00101
68 101 0.42890 0.00092
69 102 0.42900 0.00084
70 108 0.42900 0.00076
71 108 0.42910 0.00069
72 108 0.42910 0.00063
73 109 0.42910 0.00058
74 110 0.42920 0.00052
75 110 0.42920 0.00048
76 110 0.42920 0.00044
77 110 0.42920 0.00040
78 109 0.42930 0.00036
79 109 0.42930 0.00033
80 110 0.42930 0.00030
81 110 0.42930 0.00027
82 112 0.42930 0.00025
83 112 0.42930 0.00023
84 112 0.42930 0.00021
85 112 0.42930 0.00019
86 110 0.42930 0.00017
87 111 0.42930 0.00016
88 114 0.42930 0.00014
