
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 11.2000
2     1 0.00036 10.2100
3     1 0.00066  9.3020
4     1 0.00091  8.4760
5     1 0.00112  7.7230
6     1 0.00129  7.0370
7     1 0.00144  6.4120
8     1 0.00156  5.8420
9     1 0.00166  5.3230
10    1 0.00175  4.8500
11    1 0.00182  4.4190
12    2 0.00191  4.0270
13    2 0.00240  3.6690
14    2 0.00283  3.3430
15    2 0.00319  3.0460
16    2 0.00349  2.7760
17    2 0.00376  2.5290
18    2 0.00398  2.3040
19    3 0.00449  2.1000
20    3 0.00618  1.9130
21    3 0.00789  1.7430
22    3 0.00963  1.5880
23    4 0.01168  1.4470
24    6 0.01508  1.3190
25    8 0.01934  1.2010
26   10 0.02438  1.0950
27   10 0.03007  0.9975
28   10 0.03570  0.9089
29   10 0.04125  0.8281
30   10 0.04670  0.7545
31   13 0.05329  0.6875
32   14 0.05995  0.6264
33   16 0.06657  0.5708
34   18 0.07368  0.5201
35   21 0.08131  0.4739
36   26 0.08945  0.4318
37   29 0.09806  0.3934
38   33 0.10720  0.3585
39   34 0.11670  0.3266
40   35 0.12590  0.2976
41   38 0.13500  0.2712
42   42 0.14410  0.2471
43   44 0.15370  0.2251
44   46 0.16310  0.2051
45   50 0.17250  0.1869
46   51 0.18220  0.1703
47   55 0.19180  0.1552
48   56 0.20140  0.1414
49   61 0.21100  0.1288
50   67 0.22070  0.1174
51   67 0.23020  0.1070
52   69 0.23940  0.0974
53   69 0.24830  0.0888
54   71 0.25690  0.0809
55   72 0.26520  0.0737
56   74 0.27340  0.0672
57   74 0.28130  0.0612
58   74 0.28890  0.0558
59   75 0.29640  0.0508
60   76 0.30360  0.0463
61   79 0.31060  0.0422
62   79 0.31740  0.0384
63   79 0.32390  0.0350
64   80 0.33020  0.0319
65   81 0.33630  0.0291
66   82 0.34220  0.0265
67   82 0.34780  0.0241
68   82 0.35320  0.0220
69   82 0.35830  0.0200
70   86 0.36320  0.0183
71   88 0.36780  0.0166
72   89 0.37230  0.0152
73   92 0.37660  0.0138
74   93 0.38060  0.0126
75   94 0.38440  0.0115
76   94 0.38800  0.0104
77   96 0.39140  0.0095
78   98 0.39450  0.0087
79  103 0.39740  0.0079
80  103 0.40020  0.0072
81  104 0.40280  0.0066
82  106 0.40520  0.0060
83  105 0.40740  0.0054
84  106 0.40940  0.0050
85  106 0.41130  0.0045
86  106 0.41300  0.0041
87  104 0.41460  0.0038
88  104 0.41600  0.0034
89  105 0.41740  0.0031
90  105 0.41860  0.0028
91  106 0.41970  0.0026
92  106 0.42070  0.0024
93  106 0.42160  0.0021
94  107 0.42240  0.0020
95  106 0.42320  0.0018
96  107 0.42390  0.0016
97  107 0.42450  0.0015
98  107 0.42510  0.0014
99  109 0.42560  0.0012
100 112 0.42600  0.0011
