
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 48.690
2     1 0.00044 44.360
3     2 0.00130 40.420
4     2 0.00226 36.830
5     5 0.00332 33.560
6    12 0.00599 30.580
7    16 0.00994 27.860
8    22 0.01484 25.390
9    27 0.02064 23.130
10   36 0.02761 21.080
11   43 0.03545 19.200
12   44 0.04385 17.500
13   49 0.05258 15.940
14   51 0.06162 14.530
15   57 0.07105 13.240
16   62 0.08086 12.060
17   67 0.09100 10.990
18   75 0.10140 10.010
19   79 0.11220  9.123
20   81 0.12320  8.313
21   83 0.13430  7.574
22   84 0.14530  6.901
23   86 0.15620  6.288
24   92 0.16730  5.729
25   93 0.17840  5.221
26   94 0.18940  4.757
27   97 0.20030  4.334
28  100 0.21110  3.949
29  105 0.22190  3.598
30  106 0.23260  3.279
31  106 0.24310  2.987
32  109 0.25340  2.722
33  110 0.26360  2.480
34  113 0.27350  2.260
35  114 0.28340  2.059
36  116 0.29310  1.876
37  118 0.30260  1.709
38  118 0.31180  1.558
39  119 0.32090  1.419
40  122 0.32970  1.293
41  123 0.33840  1.178
42  122 0.34670  1.074
43  122 0.35480  0.978
44  124 0.36260  0.891
45  125 0.37020  0.812
46  125 0.37750  0.740
47  125 0.38450  0.674
48  126 0.39120  0.614
49  127 0.39760  0.560
50  127 0.40370  0.510
51  128 0.40970  0.465
52  128 0.41540  0.424
53  129 0.42090  0.386
54  129 0.42610  0.352
55  128 0.43100  0.320
56  128 0.43560  0.292
57  127 0.44010  0.266
58  128 0.44420  0.242
59  128 0.44830  0.221
60  128 0.45210  0.201
61  129 0.45570  0.183
62  129 0.45910  0.167
63  129 0.46240  0.152
64  129 0.46540  0.139
65  127 0.46830  0.126
66  127 0.47090  0.115
67  126 0.47330  0.105
68  127 0.47560  0.096
69  128 0.47770  0.087
70  128 0.47970  0.079
71  128 0.48140  0.072
72  128 0.48310  0.066
73  128 0.48460  0.060
74  129 0.48590  0.055
75  129 0.48710  0.050
76  127 0.48820  0.045
77  127 0.48920  0.041
78  127 0.49000  0.038
79  128 0.49080  0.034
80  128 0.49150  0.031
81  128 0.49210  0.029
82  128 0.49260  0.026
83  125 0.49310  0.024
84  126 0.49350  0.022
85  126 0.49390  0.020
86  127 0.49420  0.018
87  127 0.49440  0.016
88  128 0.49470  0.015
89  127 0.49490  0.014
90  128 0.49500  0.012
91  127 0.49520  0.011
92  127 0.49530  0.010
93  127 0.49540  0.009
94  126 0.49550  0.009
95  126 0.49560  0.008
96  127 0.49570  0.007
97  127 0.49570  0.006
98  127 0.49580  0.006
99  127 0.49580  0.005
100 127 0.49590  0.005
