
Call:  glmnet(x = x, y = y, alpha = 0.05, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 40.730
2     2 0.00590 37.110
3     2 0.01206 33.810
4     3 0.01813 30.810
5     3 0.02384 28.070
6     4 0.02899 25.580
7     4 0.03464 23.310
8     4 0.03961 21.240
9     5 0.04404 19.350
10    6 0.04849 17.630
11    6 0.05233 16.060
12    7 0.05579 14.640
13    7 0.05929 13.340
14    7 0.06234 12.150
15    8 0.06528 11.070
16    9 0.06789 10.090
17   10 0.07037  9.193
18   10 0.07279  8.376
19   10 0.07489  7.632
20   10 0.07671  6.954
21   12 0.07852  6.336
22   13 0.08022  5.773
23   13 0.08176  5.260
24   13 0.08309  4.793
25   14 0.08427  4.367
26   14 0.08536  3.979
27   15 0.08699  3.626
28   15 0.08873  3.304
29   15 0.09043  3.010
30   16 0.09244  2.743
31   17 0.09485  2.499
32   19 0.09773  2.277
33   21 0.10110  2.075
34   23 0.10490  1.890
35   24 0.10910  1.723
36   26 0.11360  1.570
37   27 0.11830  1.430
38   29 0.12330  1.303
39   30 0.12840  1.187
40   32 0.13380  1.082
41   33 0.13960  0.986
42   37 0.14590  0.898
43   38 0.15220  0.818
44   42 0.15890  0.746
45   46 0.16610  0.679
46   49 0.17340  0.619
47   50 0.18070  0.564
48   52 0.18800  0.514
49   60 0.19550  0.468
50   62 0.20330  0.427
51   66 0.21100  0.389
52   67 0.21880  0.354
53   68 0.22660  0.323
54   72 0.23420  0.294
55   73 0.24180  0.268
56   76 0.24940  0.244
57   79 0.25690  0.222
58   82 0.26440  0.203
59   84 0.27180  0.185
60   87 0.27920  0.168
61   88 0.28650  0.153
62   89 0.29370  0.140
63   90 0.30070  0.127
64   91 0.30750  0.116
65   93 0.31420  0.106
66   96 0.32090  0.096
67   97 0.32750  0.088
68   96 0.33390  0.080
69   98 0.34020  0.073
70   99 0.34630  0.066
71  101 0.35230  0.060
72  104 0.35820  0.055
73  107 0.36420  0.050
74  107 0.37000  0.046
75  109 0.37570  0.042
76  110 0.38130  0.038
77  110 0.38680  0.035
78  110 0.39210  0.032
79  110 0.39730  0.029
80  109 0.40220  0.026
81  111 0.40710  0.024
82  111 0.41200  0.022
83  112 0.41680  0.020
84  112 0.42140  0.018
85  114 0.42590  0.016
86  114 0.43020  0.015
87  116 0.43440  0.014
88  116 0.43840  0.012
89  116 0.44230  0.011
90  118 0.44600  0.010
91  117 0.44950  0.009
92  119 0.45290  0.009
93  119 0.45620  0.008
94  118 0.45930  0.007
95  117 0.46220  0.006
96  117 0.46500  0.006
97  117 0.46770  0.005
98  118 0.47010  0.005
99  118 0.47240  0.004
100 119 0.47460  0.004
