
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = TRUE) 

    Df    %Dev  Lambda
1    0 0.00000 0.48690
2    1 0.00947 0.44360
3    2 0.02468 0.40420
4    2 0.03768 0.36830
5    2 0.04847 0.33560
6    3 0.05843 0.30580
7    5 0.07246 0.27860
8    6 0.08533 0.25390
9    8 0.09807 0.23130
10  13 0.11100 0.21080
11  17 0.12700 0.19200
12  20 0.14700 0.17500
13  23 0.16680 0.15940
14  27 0.18470 0.14530
15  34 0.20370 0.13240
16  37 0.22410 0.12060
17  42 0.24720 0.10990
18  45 0.26810 0.10010
19  47 0.28730 0.09123
20  48 0.30420 0.08313
21  52 0.31960 0.07574
22  55 0.33340 0.06901
23  57 0.34500 0.06288
24  62 0.35630 0.05729
25  63 0.36760 0.05221
26  67 0.37740 0.04757
27  70 0.38580 0.04334
28  80 0.39410 0.03949
29  81 0.40160 0.03598
30  87 0.40950 0.03279
31  93 0.41820 0.02987
32  96 0.42610 0.02722
33  97 0.43340 0.02480
34 100 0.44000 0.02260
35 104 0.44610 0.02059
36 106 0.45170 0.01876
37 113 0.45660 0.01709
38 119 0.46100 0.01558
39 120 0.46550 0.01419
40 122 0.46970 0.01293
41 125 0.47380 0.01178
42 125 0.47750 0.01074
43 125 0.48060 0.00978
44 124 0.48320 0.00891
45 124 0.48530 0.00812
46 123 0.48710 0.00740
47 123 0.48850 0.00674
48 123 0.48980 0.00614
49 122 0.49080 0.00560
50 121 0.49160 0.00510
51 121 0.49240 0.00465
52 120 0.49290 0.00424
53 120 0.49340 0.00386
54 119 0.49380 0.00352
55 119 0.49420 0.00320
56 118 0.49450 0.00292
57 118 0.49470 0.00266
58 119 0.49490 0.00242
59 120 0.49510 0.00221
60 120 0.49520 0.00201
61 120 0.49530 0.00183
62 120 0.49550 0.00167
63 119 0.49550 0.00152
64 120 0.49560 0.00139
65 119 0.49570 0.00126
66 119 0.49570 0.00115
67 119 0.49580 0.00105
68 119 0.49580 0.00096
69 119 0.49580 0.00087
70 119 0.49590 0.00079
71 119 0.49590 0.00072
72 120 0.49590 0.00066
73 119 0.49590 0.00060
74 119 0.49600 0.00055
75 118 0.49600 0.00050
76 118 0.49600 0.00045
77 119 0.49600 0.00041
78 120 0.49600 0.00038
79 120 0.49600 0.00034
80 121 0.49600 0.00031
81 121 0.49600 0.00029
82 122 0.49600 0.00026
83 123 0.49600 0.00024
