
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

    Df     %Dev Lambda
1    0 0.000000 42.910
2    1 0.001010 39.100
3    1 0.001883 35.630
4    1 0.002637 32.460
5    1 0.003286 29.580
6    1 0.003842 26.950
7    1 0.004318 24.560
8    1 0.004725 22.370
9    1 0.005071 20.390
10   2 0.006368 18.580
11   2 0.007577 16.930
12   4 0.009101 15.420
13   4 0.011110 14.050
14   4 0.012920 12.800
15   4 0.014530 11.670
16   5 0.016090 10.630
17   5 0.017580  9.685
18   5 0.018900  8.825
19   6 0.020090  8.041
20   6 0.021140  7.327
21   6 0.022050  6.676
22   6 0.022830  6.083
23   6 0.023510  5.542
24   6 0.024090  5.050
25   6 0.024580  4.601
26   6 0.025010  4.193
27   6 0.025380  3.820
28   6 0.025690  3.481
29   7 0.026170  3.172
30   9 0.027390  2.890
31  10 0.029180  2.633
32  11 0.031130  2.399
33  12 0.033400  2.186
34  13 0.035940  1.992
35  13 0.038560  1.815
36  14 0.041340  1.654
37  15 0.044510  1.507
38  16 0.047860  1.373
39  16 0.051490  1.251
40  18 0.055390  1.140
41  21 0.059550  1.039
42  25 0.064270  0.946
43  26 0.069350  0.862
44  27 0.074610  0.786
45  29 0.079980  0.716
46  31 0.085590  0.652
47  32 0.091430  0.594
48  32 0.097340  0.542
49  33 0.103300  0.493
50  34 0.109300  0.450
51  38 0.115500  0.410
52  40 0.121900  0.373
53  41 0.128400  0.340
54  44 0.134800  0.310
55  46 0.141400  0.282
56  47 0.148000  0.257
57  48 0.154600  0.234
58  48 0.161100  0.214
59  48 0.167500  0.195
60  49 0.173800  0.177
61  49 0.180000  0.162
62  53 0.186100  0.147
63  54 0.192200  0.134
64  54 0.198100  0.122
65  55 0.203800  0.111
66  56 0.209400  0.102
67  56 0.214900  0.092
68  56 0.220100  0.084
69  56 0.225200  0.077
70  56 0.230000  0.070
71  56 0.234600  0.064
72  56 0.239000  0.058
73  56 0.243300  0.053
74  56 0.247300  0.048
75  56 0.251000  0.044
76  56 0.254600  0.040
77  56 0.258000  0.036
78  56 0.261100  0.033
79  56 0.264000  0.030
80  56 0.266800  0.028
81  56 0.269300  0.025
82  57 0.271700  0.023
83  56 0.273800  0.021
84  57 0.275800  0.019
85  58 0.277700  0.017
86  58 0.279300  0.016
87  58 0.280800  0.014
88  58 0.282200  0.013
89  58 0.283500  0.012
90  58 0.284600  0.011
91  58 0.285600  0.010
92  58 0.286500  0.009
93  57 0.287300  0.008
94  59 0.288000  0.007
95  59 0.288600  0.007
96  59 0.289100  0.006
97  59 0.289600  0.006
98  59 0.290100  0.005
99  59 0.290400  0.005
100 59 0.290700  0.004
