
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1   62 0.000000 325.30
2   62 0.004587 296.40
3   62 0.005020 270.00
4   62 0.005492 246.10
5   62 0.006007 224.20
6   62 0.006568 204.30
7   62 0.007180 186.10
8   62 0.007845 169.60
9   62 0.008568 154.50
10  62 0.009355 140.80
11  62 0.010210 128.30
12  62 0.011130 116.90
13  62 0.012140 106.50
14  62 0.013230  97.05
15  62 0.014400  88.43
16  62 0.015670  80.57
17  62 0.017040  73.41
18  62 0.018520  66.89
19  62 0.020110  60.95
20  62 0.021810  55.54
21  62 0.023640  50.60
22  62 0.025600  46.11
23  62 0.027700  42.01
24  62 0.029940  38.28
25  62 0.032320  34.88
26  62 0.034860  31.78
27  62 0.037550  28.96
28  62 0.040410  26.38
29  62 0.043430  24.04
30  62 0.046620  21.90
31  62 0.049980  19.96
32  62 0.053520  18.19
33  62 0.057230  16.57
34  62 0.061120  15.10
35  62 0.065200  13.76
36  62 0.069450  12.53
37  62 0.073880  11.42
38  62 0.078490  10.41
39  62 0.083280   9.48
40  62 0.088240   8.64
41  62 0.093370   7.87
42  62 0.098660   7.17
43  62 0.104100   6.54
44  62 0.109700   5.96
45  62 0.115500   5.43
46  62 0.121400   4.94
47  62 0.127400   4.50
48  62 0.133500   4.10
49  62 0.139700   3.74
50  62 0.146000   3.41
51  62 0.152400   3.10
52  62 0.158800   2.83
53  62 0.165200   2.58
54  62 0.171600   2.35
55  62 0.178000   2.14
56  62 0.184300   1.95
57  62 0.190600   1.78
58  62 0.196800   1.62
59  62 0.202800   1.48
60  62 0.208800   1.34
61  62 0.214500   1.23
62  62 0.220100   1.12
63  62 0.225500   1.02
64  62 0.230700   0.93
65  62 0.235700   0.84
66  62 0.240500   0.77
67  62 0.245000   0.70
68  62 0.249200   0.64
69  62 0.253300   0.58
70  62 0.257000   0.53
71  62 0.260500   0.48
72  62 0.263800   0.44
73  62 0.266800   0.40
74  62 0.269600   0.37
75  62 0.272100   0.33
76  62 0.274400   0.30
77  62 0.276600   0.28
78  62 0.278500   0.25
79  62 0.280200   0.23
80  62 0.281800   0.21
81  62 0.283100   0.19
82  62 0.284400   0.17
83  62 0.285500   0.16
84  62 0.286400   0.14
85  62 0.287300   0.13
86  62 0.288000   0.12
87  62 0.288700   0.11
88  62 0.289300   0.10
89  62 0.289800   0.09
90  62 0.290200   0.08
91  62 0.290600   0.08
92  62 0.290900   0.07
93  62 0.291200   0.06
94  62 0.291400   0.06
95  62 0.291600   0.05
96  62 0.291800   0.05
97  62 0.291900   0.04
98  62 0.292100   0.04
99  62 0.292200   0.04
100 62 0.292300   0.03
