
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1   63 0.00000 627.00
2   63 0.00834 571.30
3   63 0.00911 520.50
4   63 0.00996 474.30
5   63 0.01087 432.10
6   63 0.01187 393.70
7   63 0.01295 358.80
8   63 0.01412 326.90
9   63 0.01539 297.90
10  63 0.01677 271.40
11  63 0.01825 247.30
12  63 0.01986 225.30
13  63 0.02158 205.30
14  63 0.02344 187.10
15  63 0.02543 170.40
16  63 0.02757 155.30
17  63 0.02986 141.50
18  63 0.03231 128.90
19  63 0.03491 117.50
20  63 0.03768 107.00
21  63 0.04062  97.53
22  63 0.04374  88.87
23  63 0.04702  80.97
24  63 0.05048  73.78
25  63 0.05411  67.23
26  63 0.05792  61.25
27  63 0.06190  55.81
28  63 0.06604  50.85
29  63 0.07035  46.34
30  63 0.07481  42.22
31  63 0.07943  38.47
32  63 0.08419  35.05
33  63 0.08909  31.94
34  63 0.09412  29.10
35  63 0.09927  26.52
36  63 0.10450  24.16
37  63 0.10990  22.01
38  63 0.11540  20.06
39  63 0.12100  18.28
40  63 0.12680  16.65
41  63 0.13260  15.17
42  63 0.13850  13.83
43  63 0.14450  12.60
44  63 0.15070  11.48
45  63 0.15690  10.46
46  63 0.16320   9.53
47  63 0.16970   8.68
48  63 0.17630   7.91
49  63 0.18290   7.21
50  63 0.18970   6.57
51  63 0.19660   5.99
52  63 0.20360   5.45
53  63 0.21060   4.97
54  63 0.21780   4.53
55  63 0.22500   4.12
56  63 0.23230   3.76
57  63 0.23960   3.42
58  63 0.24690   3.12
59  63 0.25420   2.84
60  63 0.26150   2.59
61  63 0.26880   2.36
62  63 0.27600   2.15
63  63 0.28310   1.96
64  63 0.29020   1.79
65  63 0.29710   1.63
66  63 0.30380   1.48
67  63 0.31040   1.35
68  63 0.31690   1.23
69  63 0.32310   1.12
70  63 0.32910   1.02
71  63 0.33480   0.93
72  63 0.34040   0.85
73  63 0.34560   0.77
74  63 0.35060   0.70
75  63 0.35530   0.64
76  63 0.35980   0.58
77  63 0.36390   0.53
78  63 0.36780   0.49
79  63 0.37140   0.44
80  63 0.37480   0.40
81  63 0.37790   0.37
82  63 0.38070   0.33
83  63 0.38330   0.30
84  63 0.38570   0.28
85  63 0.38780   0.25
86  63 0.38970   0.23
87  63 0.39140   0.21
88  63 0.39300   0.19
89  63 0.39430   0.17
90  63 0.39560   0.16
91  63 0.39660   0.14
92  63 0.39760   0.13
93  63 0.39840   0.12
94  63 0.39920   0.11
95  63 0.39980   0.10
96  63 0.40030   0.09
97  63 0.40080   0.08
98  63 0.40120   0.08
99  63 0.40160   0.07
100 63 0.40190   0.06
