
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1   126 0.00000 994.80
2   126 0.00190 906.50
3   126 0.00206 825.90
4   126 0.00222 752.60
5   126 0.00240 685.70
6   126 0.00258 624.80
7   126 0.00278 569.30
8   126 0.00299 518.70
9   126 0.00321 472.60
10  126 0.00344 430.60
11  126 0.00369 392.40
12  126 0.00395 357.50
13  126 0.00422 325.80
14  126 0.00451 296.80
15  126 0.00481 270.50
16  126 0.00513 246.40
17  126 0.00546 224.50
18  126 0.00581 204.60
19  126 0.00618 186.40
20  126 0.00656 169.90
21  126 0.00696 154.80
22  126 0.00737 141.00
23  126 0.00781 128.50
24  126 0.00827 117.10
25  126 0.00874 106.70
26  126 0.00924  97.20
27  126 0.00977  88.56
28  126 0.01031  80.69
29  126 0.01089  73.53
30  126 0.01149  66.99
31  126 0.01211  61.04
32  126 0.01277  55.62
33  126 0.01346  50.68
34  126 0.01419  46.18
35  126 0.01495  42.07
36  126 0.01574  38.34
37  126 0.01659  34.93
38  126 0.01747  31.83
39  126 0.01841  29.00
40  126 0.01940  26.42
41  126 0.02045  24.08
42  126 0.02156  21.94
43  126 0.02274  19.99
44  126 0.02400  18.21
45  126 0.02534  16.59
46  126 0.02678  15.12
47  126 0.02831  13.78
48  126 0.02996  12.55
49  126 0.03172  11.44
50  126 0.03361  10.42
51  126 0.03565   9.50
52  126 0.03783   8.65
53  126 0.04017   7.88
54  126 0.04268   7.18
55  126 0.04538   6.54
56  126 0.04828   5.96
57  126 0.05137   5.43
58  126 0.05469   4.95
59  126 0.05823   4.51
60  126 0.06201   4.11
61  126 0.06604   3.75
62  126 0.07032   3.41
63  126 0.07486   3.11
64  126 0.07967   2.83
65  126 0.08475   2.58
66  126 0.09010   2.35
67  126 0.09573   2.14
68  126 0.10160   1.95
69  126 0.10780   1.78
70  126 0.11420   1.62
71  126 0.12090   1.48
72  126 0.12780   1.35
73  126 0.13490   1.23
74  126 0.14220   1.12
75  126 0.14970   1.02
76  126 0.15740   0.93
77  126 0.16530   0.85
78  126 0.17320   0.77
79  126 0.18130   0.70
80  126 0.18940   0.64
81  126 0.19760   0.58
82  126 0.20580   0.53
83  126 0.21410   0.48
84  126 0.22230   0.44
85  126 0.23050   0.40
86  126 0.23860   0.37
87  126 0.24670   0.33
88  126 0.25470   0.30
89  126 0.26270   0.28
90  126 0.27060   0.25
91  126 0.27840   0.23
92  126 0.28600   0.21
93  126 0.29360   0.19
94  126 0.30120   0.17
95  126 0.30860   0.16
96  126 0.31590   0.14
97  126 0.32320   0.13
98  126 0.33030   0.12
99  126 0.33740   0.11
100 126 0.34440   0.10
