
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1     0 0.00000 58.120
2     1 0.00050 52.950
3     1 0.00104 48.250
4     1 0.00162 43.960
5     2 0.00261 40.060
6     2 0.00370 36.500
7     2 0.00488 33.260
8     4 0.00655 30.300
9     4 0.00848 27.610
10    5 0.01067 25.160
11    9 0.01344 22.920
12   15 0.01729 20.890
13   21 0.02243 19.030
14   21 0.02817 17.340
15   31 0.03450 15.800
16   33 0.04188 14.400
17   40 0.04988 13.120
18   53 0.05881 11.950
19   56 0.06863 10.890
20   60 0.07902  9.923
21   65 0.08995  9.041
22   68 0.10130  8.238
23   71 0.11300  7.506
24   71 0.12490  6.839
25   72 0.13690  6.232
26   74 0.14910  5.678
27   75 0.16140  5.174
28   78 0.17370  4.714
29   79 0.18610  4.295
30   80 0.19850  3.914
31   92 0.21080  3.566
32   94 0.22320  3.249
33  109 0.23570  2.961
34  111 0.24800  2.698
35  112 0.26030  2.458
36  114 0.27260  2.240
37  114 0.28480  2.041
38  115 0.29670  1.859
39  115 0.30850  1.694
40  115 0.32010  1.544
41  115 0.33130  1.407
42  116 0.34230  1.282
43  117 0.35300  1.168
44  117 0.36340  1.064
45  118 0.37350  0.970
46  119 0.38330  0.883
47  120 0.39270  0.805
48  121 0.40190  0.733
49  120 0.41070  0.668
50  119 0.41910  0.609
51  120 0.42720  0.555
52  119 0.43490  0.505
53  120 0.44220  0.461
54  120 0.44930  0.420
55  121 0.45610  0.382
56  122 0.46250  0.348
57  124 0.46860  0.318
58  122 0.47450  0.289
59  122 0.48010  0.264
60  122 0.48530  0.240
61  122 0.49020  0.219
62  125 0.49490  0.199
63  126 0.49950  0.182
64  126 0.50380  0.166
65  126 0.50790  0.151
66  125 0.51180  0.137
67  126 0.51530  0.125
68  126 0.51880  0.114
69  125 0.52200  0.104
70  124 0.52500  0.095
71  126 0.52790  0.086
72  126 0.53060  0.079
73  126 0.53320  0.072
74  125 0.53560  0.065
75  126 0.53780  0.059
76  126 0.53990  0.054
77  126 0.54190  0.049
78  125 0.54370  0.045
79  126 0.54540  0.041
80  125 0.54700  0.037
81  125 0.54840  0.034
82  126 0.54980  0.031
83  126 0.55110  0.028
84  126 0.55220  0.026
85  126 0.55330  0.023
86  126 0.55440  0.021
87  126 0.55520  0.019
88  126 0.55610  0.018
89  126 0.55690  0.016
90  126 0.55770  0.015
91  125 0.55850  0.013
92  126 0.55910  0.012
93  126 0.55970  0.011
94  126 0.56030  0.010
95  126 0.56090  0.009
96  126 0.56140  0.008
97  126 0.56180  0.008
98  126 0.56230  0.007
99  126 0.56270  0.006
100 126 0.56300  0.006
