
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 1592.00
2    1 0.009044 1450.00
3    1 0.016910 1322.00
4    1 0.023720 1204.00
5    1 0.029600 1097.00
6    1 0.034660  999.70
7    2 0.039020  910.90
8    2 0.042850  830.00
9    2 0.046060  756.20
10   2 0.048780  689.00
11   2 0.051060  627.80
12   2 0.053000  572.10
13   2 0.054620  521.20
14   2 0.055990  474.90
15   2 0.057130  432.70
16   3 0.058160  394.30
17   3 0.059140  359.30
18   3 0.059990  327.40
19   3 0.060710  298.30
20   3 0.061340  271.80
21   2 0.061840  247.60
22   2 0.062270  225.60
23   2 0.062640  205.60
24   3 0.062960  187.30
25   3 0.063690  170.70
26   3 0.064360  155.50
27   3 0.064980  141.70
28   3 0.065570  129.10
29   3 0.066140  117.60
30   3 0.066680  107.20
31   3 0.067190   97.67
32   3 0.067680   88.99
33   3 0.068150   81.09
34   4 0.069180   73.88
35   6 0.071340   67.32
36   6 0.073460   61.34
37   6 0.075360   55.89
38   6 0.077070   50.93
39   5 0.078580   46.40
40   5 0.079920   42.28
41   5 0.081110   38.52
42   5 0.082170   35.10
43   6 0.083200   31.98
44   7 0.084200   29.14
45   7 0.085120   26.55
46   8 0.085940   24.19
47   8 0.086750   22.04
48  10 0.087590   20.09
49  10 0.088330   18.30
50  11 0.088990   16.68
51  12 0.089630   15.19
52  12 0.090230   13.84
53  12 0.090750   12.61
54  12 0.091210   11.49
55  13 0.091610   10.47
56  14 0.092010    9.54
57  13 0.092380    8.70
58  13 0.092710    7.92
59  13 0.092990    7.22
60  13 0.093240    6.58
61  15 0.093570    5.99
62  16 0.093990    5.46
63  16 0.094370    4.97
64  16 0.094710    4.53
65  16 0.095020    4.13
66  16 0.095310    3.76
67  16 0.095560    3.43
68  16 0.095790    3.12
69  17 0.096010    2.85
70  17 0.096220    2.59
71  17 0.096380    2.36
72  17 0.096540    2.15
73  17 0.096700    1.96
74  17 0.096840    1.79
75  18 0.096950    1.63
76  19 0.097080    1.48
77  19 0.097170    1.35
78  20 0.097270    1.23
79  19 0.097390    1.12
80  22 0.097440    1.02
81  22 0.097490    0.93
82  22 0.097560    0.85
83  22 0.097620    0.77
84  22 0.097720    0.71
85  22 0.097740    0.64
86  22 0.097750    0.59
87  24 0.097780    0.53
88  25 0.097810    0.49
89  25 0.097840    0.44
90  25 0.097870    0.40
91  26 0.097890    0.37
92  26 0.097910    0.34
93  29 0.097910    0.31
94  28 0.097940    0.28
95  28 0.097950    0.25
96  30 0.097960    0.23
97  29 0.097970    0.21
98  30 0.097980    0.19
99  30 0.097990    0.17
100 31 0.098000    0.16
