
Call:  glmnet(x = x, y = y, alpha = 0.9, family = "gaussian", standardize = TRUE) 

   Df    %Dev  Lambda
1   0 0.00000 0.65730
2   1 0.01171 0.59890
3   1 0.02151 0.54570
4   1 0.02969 0.49720
5   1 0.03653 0.45310
6   1 0.04224 0.41280
7   2 0.04721 0.37610
8   3 0.05261 0.34270
9   5 0.05744 0.31230
10  5 0.06201 0.28450
11  6 0.06581 0.25930
12  6 0.06902 0.23620
13  9 0.07268 0.21520
14  9 0.07588 0.19610
15 11 0.07859 0.17870
16 11 0.08105 0.16280
17 10 0.08316 0.14840
18 10 0.08481 0.13520
19 10 0.08619 0.12320
20 11 0.08744 0.11220
21 11 0.08877 0.10230
22 13 0.08995 0.09317
23 13 0.09092 0.08489
24 13 0.09174 0.07735
25 12 0.09242 0.07048
26 12 0.09294 0.06422
27 12 0.09337 0.05851
28 12 0.09372 0.05332
29 12 0.09402 0.04858
30 12 0.09427 0.04426
31 13 0.09453 0.04033
32 13 0.09476 0.03675
33 14 0.09499 0.03348
34 16 0.09528 0.03051
35 16 0.09563 0.02780
36 18 0.09596 0.02533
37 17 0.09623 0.02308
38 17 0.09648 0.02103
39 17 0.09668 0.01916
40 17 0.09685 0.01746
41 17 0.09703 0.01591
42 18 0.09717 0.01449
43 17 0.09728 0.01321
44 18 0.09738 0.01203
45 18 0.09749 0.01096
46 18 0.09758 0.00999
47 17 0.09765 0.00910
48 17 0.09771 0.00829
49 17 0.09776 0.00756
50 18 0.09781 0.00689
51 19 0.09784 0.00627
52 18 0.09786 0.00572
53 19 0.09790 0.00521
54 18 0.09791 0.00475
55 18 0.09794 0.00432
56 19 0.09795 0.00394
57 19 0.09797 0.00359
58 19 0.09798 0.00327
59 17 0.09799 0.00298
60 18 0.09800 0.00272
61 18 0.09801 0.00248
62 19 0.09801 0.00226
63 19 0.09802 0.00206
64 21 0.09802 0.00187
65 22 0.09803 0.00171
66 22 0.09803 0.00155
67 22 0.09803 0.00142
68 22 0.09804 0.00129
69 22 0.09804 0.00118
70 23 0.09804 0.00107
71 23 0.09804 0.00098
72 24 0.09805 0.00089
73 24 0.09805 0.00081
74 24 0.09805 0.00074
75 24 0.09805 0.00067
76 24 0.09805 0.00061
77 25 0.09805 0.00056
