
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

     Df    %Dev Lambda
1   126 0.00000 581.20
2   126 0.00630 529.50
3   126 0.00690 482.50
4   126 0.00755 439.60
5   126 0.00826 400.60
6   126 0.00903 365.00
7   126 0.00988 332.60
8   126 0.01080 303.00
9   126 0.01180 276.10
10  126 0.01288 251.60
11  126 0.01407 229.20
12  126 0.01535 208.90
13  126 0.01675 190.30
14  126 0.01826 173.40
15  126 0.01990 158.00
16  126 0.02167 144.00
17  126 0.02359 131.20
18  126 0.02566 119.50
19  126 0.02789 108.90
20  126 0.03029  99.23
21  126 0.03288  90.41
22  126 0.03566  82.38
23  126 0.03864  75.06
24  126 0.04183  68.39
25  126 0.04524  62.32
26  126 0.04889  56.78
27  126 0.05278  51.74
28  126 0.05692  47.14
29  126 0.06132  42.95
30  126 0.06599  39.14
31  126 0.07094  35.66
32  126 0.07618  32.49
33  126 0.08170  29.61
34  126 0.08753  26.98
35  126 0.09367  24.58
36  126 0.10010  22.40
37  126 0.10690  20.41
38  126 0.11400  18.59
39  126 0.12130  16.94
40  126 0.12910  15.44
41  126 0.13710  14.07
42  126 0.14540  12.82
43  126 0.15410  11.68
44  126 0.16300  10.64
45  126 0.17230   9.70
46  126 0.18180   8.83
47  126 0.19160   8.05
48  126 0.20160   7.33
49  126 0.21180   6.68
50  126 0.22230   6.09
51  126 0.23290   5.55
52  126 0.24370   5.05
53  126 0.25460   4.61
54  126 0.26560   4.20
55  126 0.27670   3.82
56  126 0.28780   3.48
57  126 0.29890   3.17
58  126 0.31010   2.89
59  126 0.32110   2.64
60  126 0.33210   2.40
61  126 0.34300   2.19
62  126 0.35370   1.99
63  126 0.36430   1.82
64  126 0.37480   1.66
65  126 0.38500   1.51
66  126 0.39510   1.37
67  126 0.40490   1.25
68  126 0.41440   1.14
69  126 0.42380   1.04
70  126 0.43290   0.95
71  126 0.44170   0.86
72  126 0.45020   0.79
73  126 0.45850   0.72
74  126 0.46650   0.65
75  126 0.47410   0.59
76  126 0.48160   0.54
77  126 0.48870   0.49
78  126 0.49550   0.45
79  126 0.50210   0.41
80  126 0.50840   0.37
81  126 0.51440   0.34
82  126 0.52020   0.31
83  126 0.52560   0.28
84  126 0.53090   0.26
85  126 0.53580   0.23
86  126 0.54060   0.21
87  126 0.54510   0.19
88  126 0.54930   0.18
89  126 0.55340   0.16
90  126 0.55720   0.15
91  126 0.56080   0.13
92  126 0.56410   0.12
93  126 0.56740   0.11
94  126 0.57030   0.10
95  126 0.57310   0.09
96  126 0.57570   0.08
97  126 0.57810   0.08
98  126 0.58040   0.07
99  126 0.58240   0.06
100 126 0.58440   0.06
