
Call:  glmnet(x = x, y = y, alpha = 0.04, family = "gaussian", standardize = FALSE) 

     Df    %Dev Lambda
1     0 0.00000 63.020
2     1 0.00154 57.420
3     2 0.00325 52.320
4     3 0.00575 47.670
5     3 0.00818 43.430
6     5 0.01122 39.580
7     5 0.01456 36.060
8     6 0.01791 32.860
9     6 0.02089 29.940
10    6 0.02345 27.280
11    6 0.02565 24.850
12    6 0.02753 22.650
13    6 0.02914 20.630
14    6 0.03052 18.800
15    6 0.03168 17.130
16    8 0.03287 15.610
17    8 0.03440 14.220
18    9 0.03590 12.960
19    9 0.03728 11.810
20    9 0.03848 10.760
21   10 0.03952  9.803
22   10 0.04043  8.932
23   11 0.04128  8.139
24   11 0.04217  7.416
25   13 0.04307  6.757
26   14 0.04489  6.157
27   14 0.04667  5.610
28   14 0.04842  5.111
29   14 0.05016  4.657
30   15 0.05219  4.244
31   15 0.05458  3.867
32   16 0.05706  3.523
33   16 0.06016  3.210
34   17 0.06364  2.925
35   19 0.06769  2.665
36   20 0.07250  2.428
37   20 0.07751  2.213
38   20 0.08274  2.016
39   20 0.08834  1.837
40   22 0.09451  1.674
41   24 0.10140  1.525
42   27 0.10880  1.390
43   29 0.11670  1.266
44   32 0.12510  1.154
45   35 0.13380  1.051
46   39 0.14300  0.958
47   41 0.15250  0.873
48   43 0.16210  0.795
49   47 0.17200  0.724
50   51 0.18200  0.660
51   52 0.19190  0.602
52   54 0.20180  0.548
53   56 0.21170  0.499
54   61 0.22150  0.455
55   65 0.23140  0.415
56   68 0.24120  0.378
57   73 0.25100  0.344
58   80 0.26080  0.314
59   83 0.27060  0.286
60   85 0.28030  0.260
61   86 0.28980  0.237
62   90 0.29920  0.216
63   89 0.30850  0.197
64   91 0.31760  0.180
65   91 0.32650  0.164
66   92 0.33520  0.149
67   94 0.34380  0.136
68   94 0.35230  0.124
69   97 0.36050  0.113
70   99 0.36870  0.103
71  101 0.37690  0.094
72  102 0.38490  0.085
73  104 0.39280  0.078
74  105 0.40060  0.071
75  105 0.40830  0.064
76  105 0.41590  0.059
77  105 0.42330  0.054
78  108 0.43060  0.049
79  108 0.43780  0.044
80  107 0.44480  0.041
81  108 0.45170  0.037
82  109 0.45850  0.034
83  111 0.46510  0.031
84  112 0.47160  0.028
85  115 0.47800  0.025
86  114 0.48420  0.023
87  115 0.49020  0.021
88  115 0.49610  0.019
89  115 0.50170  0.018
90  116 0.50710  0.016
91  116 0.51240  0.015
92  115 0.51750  0.013
93  115 0.52250  0.012
94  117 0.52730  0.011
95  117 0.53200  0.010
96  118 0.53650  0.009
97  118 0.54080  0.008
98  118 0.54500  0.008
99  118 0.54890  0.007
100 118 0.55270  0.006
