
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = FALSE) 

     Df    %Dev  Lambda
1     0 0.00000 25.2100
2     1 0.00172 22.9700
3     2 0.00353 20.9300
4     3 0.00611 19.0700
5     3 0.00868 17.3700
6     4 0.01185 15.8300
7     5 0.01538 14.4200
8     6 0.01882 13.1400
9     6 0.02190 11.9800
10    6 0.02450 10.9100
11    6 0.02669  9.9420
12    6 0.02853  9.0590
13    6 0.03008  8.2540
14    6 0.03137  7.5210
15    6 0.03246  6.8530
16    8 0.03345  6.2440
17    8 0.03509  5.6890
18    9 0.03665  5.1840
19    9 0.03809  4.7230
20    9 0.03931  4.3040
21    9 0.04034  3.9210
22    9 0.04121  3.5730
23   10 0.04199  3.2560
24   10 0.04285  2.9660
25   11 0.04389  2.7030
26   12 0.04690  2.4630
27   12 0.04998  2.2440
28   12 0.05303  2.0450
29   12 0.05607  1.8630
30   13 0.05984  1.6970
31   12 0.06434  1.5470
32   12 0.06890  1.4090
33   14 0.07437  1.2840
34   15 0.08090  1.1700
35   16 0.08811  1.0660
36   19 0.09655  0.9713
37   19 0.10500  0.8850
38   20 0.11350  0.8064
39   21 0.12280  0.7348
40   23 0.13240  0.6695
41   23 0.14250  0.6100
42   25 0.15270  0.5558
43   31 0.16370  0.5065
44   32 0.17500  0.4615
45   34 0.18650  0.4205
46   35 0.19780  0.3831
47   39 0.20910  0.3491
48   39 0.22030  0.3181
49   42 0.23100  0.2898
50   44 0.24160  0.2641
51   47 0.25200  0.2406
52   49 0.26210  0.2192
53   52 0.27190  0.1998
54   59 0.28190  0.1820
55   59 0.29200  0.1658
56   64 0.30200  0.1511
57   70 0.31210  0.1377
58   71 0.32200  0.1255
59   75 0.33180  0.1143
60   78 0.34170  0.1042
61   82 0.35140  0.0949
62   83 0.36070  0.0865
63   86 0.37000  0.0788
64   87 0.37910  0.0718
65   89 0.38810  0.0654
66   90 0.39710  0.0596
67   90 0.40590  0.0543
68   90 0.41450  0.0495
69   92 0.42290  0.0451
70   97 0.43120  0.0411
71  100 0.43920  0.0374
72   99 0.44720  0.0341
73  100 0.45480  0.0311
74  101 0.46220  0.0283
75  102 0.46940  0.0258
76  105 0.47640  0.0235
77  105 0.48330  0.0214
78  105 0.48980  0.0195
79  106 0.49610  0.0178
80  109 0.50210  0.0162
81  108 0.50780  0.0148
82  111 0.51320  0.0134
83  111 0.51850  0.0123
84  109 0.52370  0.0112
85  111 0.52870  0.0102
86  111 0.53360  0.0093
87  111 0.53830  0.0084
88  112 0.54270  0.0077
89  114 0.54690  0.0070
90  115 0.55090  0.0064
91  116 0.55470  0.0058
92  115 0.55830  0.0053
93  115 0.56170  0.0048
94  114 0.56490  0.0044
95  115 0.56790  0.0040
96  114 0.57070  0.0037
97  115 0.57330  0.0033
98  115 0.57570  0.0030
99  115 0.57800  0.0028
100 115 0.58010  0.0025
