
Call:  glmnet(x = x, y = y, alpha = 0.1, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1    0 0.00000 5.8120
2    1 0.00385 5.2950
3    1 0.00773 4.8250
4    2 0.01165 4.3960
5    2 0.01832 4.0060
6    2 0.02494 3.6500
7    2 0.03147 3.3260
8    4 0.03917 3.0300
9    6 0.04901 2.7610
10   9 0.06093 2.5160
11  19 0.07761 2.2920
12  25 0.09773 2.0890
13  29 0.11980 1.9030
14  34 0.14250 1.7340
15  38 0.16490 1.5800
16  42 0.18690 1.4400
17  47 0.20920 1.3120
18  49 0.23060 1.1950
19  53 0.25230 1.0890
20  55 0.27320 0.9923
21  55 0.29240 0.9041
22  56 0.31020 0.8238
23  57 0.32640 0.7506
24  63 0.34170 0.6839
25  66 0.35810 0.6232
26  71 0.37400 0.5678
27  72 0.38870 0.5174
28  74 0.40210 0.4714
29  75 0.41440 0.4295
30  82 0.42680 0.3914
31  93 0.43890 0.3566
32  94 0.45040 0.3249
33  96 0.46140 0.2961
34  98 0.47220 0.2698
35 102 0.48230 0.2458
36 103 0.49180 0.2240
37 105 0.50060 0.2041
38 105 0.50900 0.1859
39 106 0.51690 0.1694
40 107 0.52420 0.1544
41 107 0.53080 0.1407
42 108 0.53700 0.1282
43 110 0.54270 0.1168
44 113 0.54800 0.1064
45 114 0.55270 0.0970
46 114 0.55700 0.0883
47 114 0.56090 0.0805
48 117 0.56460 0.0733
49 120 0.56810 0.0668
50 120 0.57140 0.0609
51 123 0.57450 0.0555
52 123 0.57730 0.0506
53 124 0.58010 0.0461
54 124 0.58250 0.0420
55 125 0.58470 0.0382
56 125 0.58660 0.0348
57 124 0.58840 0.0318
58 124 0.58990 0.0289
59 124 0.59120 0.0264
60 125 0.59240 0.0240
61 125 0.59350 0.0219
62 125 0.59440 0.0199
63 124 0.59520 0.0182
64 124 0.59590 0.0166
65 124 0.59660 0.0151
66 123 0.59710 0.0137
67 123 0.59760 0.0125
68 123 0.59800 0.0114
69 124 0.59830 0.0104
70 124 0.59860 0.0095
71 125 0.59890 0.0086
72 125 0.59910 0.0079
73 124 0.59930 0.0072
74 125 0.59940 0.0065
75 125 0.59960 0.0059
76 125 0.59970 0.0054
77 125 0.59980 0.0049
78 125 0.59990 0.0045
79 125 0.59990 0.0041
80 125 0.60000 0.0037
81 125 0.60010 0.0034
82 125 0.60010 0.0031
83 125 0.60010 0.0028
84 125 0.60020 0.0026
85 125 0.60020 0.0023
86 125 0.60020 0.0021
87 125 0.60020 0.0019
88 125 0.60030 0.0018
89 125 0.60030 0.0016
90 125 0.60030 0.0015
91 125 0.60030 0.0013
92 124 0.60030 0.0012
93 124 0.60030 0.0011
94 124 0.60030 0.0010
95 125 0.60030 0.0009
96 125 0.60030 0.0008
97 125 0.60030 0.0008
