
Call:  glmnet(x = x, y = y, alpha = 0.02, family = "gaussian", standardize = FALSE) 

    Df     %Dev  Lambda
1    0 0.000000 161.800
2    1 0.002775 147.400
3    3 0.006473 134.300
4    3 0.012110 122.400
5    3 0.017270 111.500
6    3 0.021980 101.600
7    5 0.026530  92.570
8    6 0.031530  84.340
9    6 0.036360  76.850
10   7 0.040830  70.020
11   7 0.044850  63.800
12   7 0.048430  58.130
13   8 0.051780  52.970
14   8 0.054860  48.260
15   8 0.057600  43.980
16   8 0.060040  40.070
17   9 0.062320  36.510
18   9 0.064590  33.270
19   9 0.066610  30.310
20   9 0.068430  27.620
21  11 0.070140  25.160
22  11 0.071700  22.930
23  11 0.073090  20.890
24  11 0.074340  19.040
25  11 0.075460  17.350
26  10 0.076390  15.800
27  10 0.077200  14.400
28  10 0.077920  13.120
29  10 0.078580  11.960
30  10 0.079160  10.890
31  10 0.079690   9.926
32  10 0.080170   9.044
33  11 0.080640   8.240
34  11 0.081360   7.508
35  12 0.082180   6.841
36  13 0.083160   6.234
37  13 0.084370   5.680
38  14 0.085620   5.175
39  14 0.086920   4.715
40  14 0.088270   4.297
41  14 0.089670   3.915
42  13 0.091110   3.567
43  13 0.092600   3.250
44  14 0.094170   2.961
45  14 0.095820   2.698
46  14 0.097540   2.459
47  14 0.099320   2.240
48  14 0.101200   2.041
49  14 0.103100   1.860
50  14 0.105000   1.695
51  13 0.107000   1.544
52  13 0.109100   1.407
53  13 0.111200   1.282
54  13 0.113300   1.168
55  13 0.115500   1.064
56  13 0.117600   0.970
57  14 0.119800   0.884
58  15 0.122000   0.805
59  16 0.124200   0.734
60  16 0.126400   0.668
61  17 0.128500   0.609
62  17 0.130600   0.555
63  18 0.132600   0.506
64  18 0.134600   0.461
65  18 0.136500   0.420
66  19 0.138300   0.382
67  19 0.140000   0.348
68  20 0.141700   0.318
69  21 0.143200   0.289
70  21 0.144700   0.264
71  20 0.146000   0.240
72  19 0.147300   0.219
73  21 0.148400   0.199
74  20 0.149500   0.182
75  20 0.150500   0.166
76  20 0.151400   0.151
77  20 0.152200   0.138
78  20 0.152900   0.125
79  21 0.153600   0.114
80  21 0.154200   0.104
81  21 0.154700   0.095
82  22 0.155200   0.086
83  22 0.155600   0.079
84  22 0.156000   0.072
85  22 0.156300   0.065
86  22 0.156600   0.060
87  22 0.156800   0.054
88  22 0.157000   0.049
89  23 0.157200   0.045
90  24 0.157400   0.041
91  24 0.157500   0.037
92  24 0.157600   0.034
93  24 0.157700   0.031
94  24 0.157800   0.028
95  25 0.157900   0.026
96  24 0.158000   0.023
97  26 0.158000   0.021
98  26 0.158100   0.019
99  26 0.158100   0.018
100 26 0.158100   0.016
