
Call:  glmnet(x = x, y = y, alpha = 0.3, family = "gaussian", standardize = FALSE) 

   Df     %Dev  Lambda
1   0 0.000000 10.7800
2   1 0.004741  9.8260
3   2 0.010190  8.9530
4   2 0.017240  8.1580
5   3 0.023730  7.4330
6   3 0.029360  6.7730
7   3 0.034060  6.1710
8   3 0.037990  5.6230
9   4 0.041730  5.1230
10  4 0.045930  4.6680
11  4 0.049430  4.2530
12  5 0.052590  3.8760
13  7 0.056510  3.5310
14  7 0.060240  3.2180
15  7 0.063390  2.9320
16  6 0.066060  2.6710
17  6 0.067640  2.4340
18  7 0.069210  2.2180
19  7 0.070560  2.0210
20  7 0.071690  1.8410
21  8 0.073250  1.6780
22  8 0.074900  1.5290
23  8 0.076290  1.3930
24  8 0.077480  1.2690
25  8 0.078480  1.1560
26  9 0.079360  1.0540
27  9 0.080120  0.9600
28  9 0.080770  0.8747
29  9 0.081310  0.7970
30  9 0.081770  0.7262
31  9 0.082150  0.6617
32  9 0.082480  0.6029
33 10 0.083240  0.5494
34  9 0.086910  0.5006
35 11 0.091970  0.4561
36 11 0.098040  0.4156
37 11 0.103700  0.3786
38 12 0.109200  0.3450
39 12 0.114600  0.3144
40 12 0.119500  0.2864
41 12 0.124000  0.2610
42 12 0.128000  0.2378
43 12 0.131700  0.2167
44 12 0.134900  0.1974
45 12 0.137800  0.1799
46 12 0.140400  0.1639
47 12 0.142600  0.1493
48 12 0.144600  0.1361
49 12 0.146400  0.1240
50 13 0.147900  0.1130
51 13 0.149300  0.1029
52 12 0.150500  0.0938
53 13 0.151500  0.0855
54 13 0.152500  0.0779
55 13 0.153300  0.0710
56 12 0.154000  0.0646
57 12 0.154600  0.0589
58 12 0.155100  0.0537
59 12 0.155500  0.0489
60 13 0.155900  0.0446
61 15 0.156200  0.0406
62 15 0.156500  0.0370
63 14 0.156700  0.0337
64 14 0.156900  0.0307
65 14 0.157100  0.0280
66 17 0.157300  0.0255
67 17 0.157400  0.0232
68 17 0.157600  0.0212
69 17 0.157700  0.0193
70 17 0.157800  0.0176
71 17 0.157900  0.0160
72 17 0.157900  0.0146
73 17 0.158000  0.0133
74 18 0.158000  0.0121
75 18 0.158100  0.0110
76 19 0.158100  0.0101
77 19 0.158200  0.0092
78 19 0.158200  0.0084
79 19 0.158200  0.0076
80 19 0.158200  0.0069
81 19 0.158200  0.0063
82 19 0.158200  0.0058
83 19 0.158300  0.0052
84 19 0.158300  0.0048
85 19 0.158300  0.0044
86 19 0.158300  0.0040
87 21 0.158300  0.0036
88 21 0.158300  0.0033
89 21 0.158300  0.0030
90 21 0.158300  0.0027
91 21 0.158300  0.0025
92 21 0.158300  0.0023
93 21 0.158300  0.0021
94 23 0.158300  0.0019
95 23 0.158300  0.0017
96 23 0.158300  0.0016
