
Call:  glmnet(x = x, y = y, alpha = 0.95, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.48230
2   2 0.008753 0.43940
3   4 0.025810 0.40040
4   5 0.041310 0.36480
5   6 0.059400 0.33240
6   8 0.075230 0.30290
7   8 0.088450 0.27600
8  10 0.099650 0.25150
9  10 0.109200 0.22910
10 10 0.117100 0.20880
11 10 0.123700 0.19020
12 10 0.129200 0.17330
13 12 0.133700 0.15790
14 13 0.137600 0.14390
15 14 0.140900 0.13110
16 14 0.143700 0.11950
17 15 0.146100 0.10890
18 15 0.148100 0.09918
19 17 0.149700 0.09037
20 17 0.151100 0.08234
21 16 0.152300 0.07503
22 16 0.153200 0.06836
23 16 0.154000 0.06229
24 16 0.154700 0.05676
25 16 0.155300 0.05171
26 16 0.155700 0.04712
27 16 0.156100 0.04293
28 17 0.156400 0.03912
29 17 0.156700 0.03564
30 17 0.157000 0.03248
31 18 0.157200 0.02959
32 18 0.157400 0.02696
33 18 0.157500 0.02457
34 17 0.157600 0.02239
35 17 0.157700 0.02040
36 17 0.157800 0.01858
37 17 0.157900 0.01693
38 18 0.158000 0.01543
39 18 0.158000 0.01406
40 18 0.158100 0.01281
41 18 0.158100 0.01167
42 18 0.158100 0.01063
43 19 0.158200 0.00969
44 20 0.158200 0.00883
45 20 0.158200 0.00804
46 19 0.158200 0.00733
47 18 0.158200 0.00668
48 18 0.158200 0.00609
49 18 0.158300 0.00554
50 18 0.158300 0.00505
51 18 0.158300 0.00460
52 18 0.158300 0.00420
53 18 0.158300 0.00382
54 18 0.158300 0.00348
55 18 0.158300 0.00317
56 18 0.158300 0.00289
57 18 0.158300 0.00263
58 18 0.158300 0.00240
59 18 0.158300 0.00219
