
Call:  glmnet(x = x, y = y, alpha = 0, family = "gaussian", standardize = TRUE) 

    Df    %Dev Lambda
1   36 0.00000 458.20
2   36 0.01085 417.50
3   36 0.01180 380.40
4   36 0.01283 346.60
5   36 0.01392 315.80
6   36 0.01510 287.70
7   36 0.01637 262.20
8   36 0.01771 238.90
9   36 0.01915 217.70
10  36 0.02068 198.30
11  36 0.02231 180.70
12  36 0.02402 164.70
13  36 0.02584 150.00
14  36 0.02774 136.70
15  36 0.02974 124.60
16  36 0.03184 113.50
17  36 0.03403 103.40
18  36 0.03629  94.22
19  36 0.03864  85.85
20  36 0.04106  78.23
21  36 0.04354  71.28
22  36 0.04608  64.94
23  36 0.04867  59.17
24  36 0.05130  53.92
25  36 0.05397  49.13
26  36 0.05666  44.76
27  36 0.05937  40.79
28  36 0.06208  37.16
29  36 0.06480  33.86
30  36 0.06751  30.85
31  36 0.07021  28.11
32  36 0.07292  25.62
33  36 0.07559  23.34
34  36 0.07825  21.27
35  36 0.08089  19.38
36  36 0.08352  17.66
37  36 0.08612  16.09
38  36 0.08871  14.66
39  36 0.09129  13.36
40  36 0.09386  12.17
41  36 0.09641  11.09
42  36 0.09896  10.10
43  36 0.10150   9.21
44  36 0.10400   8.39
45  36 0.10660   7.64
46  36 0.10910   6.96
47  36 0.11160   6.34
48  36 0.11400   5.78
49  36 0.11650   5.27
50  36 0.11890   4.80
51  36 0.12130   4.37
52  36 0.12360   3.98
53  36 0.12590   3.63
54  36 0.12820   3.31
55  36 0.13030   3.01
56  36 0.13240   2.75
57  36 0.13440   2.50
58  36 0.13640   2.28
59  36 0.13820   2.08
60  36 0.14000   1.89
61  36 0.14160   1.73
62  36 0.14320   1.57
63  36 0.14460   1.43
64  36 0.14600   1.30
65  36 0.14720   1.19
66  36 0.14840   1.08
67  36 0.14950   0.99
68  36 0.15040   0.90
69  36 0.15130   0.82
70  36 0.15210   0.75
71  36 0.15290   0.68
72  36 0.15350   0.62
73  36 0.15410   0.56
74  36 0.15460   0.51
75  36 0.15510   0.47
76  36 0.15550   0.43
77  36 0.15590   0.39
78  36 0.15620   0.35
79  36 0.15650   0.32
80  36 0.15670   0.29
81  36 0.15700   0.27
82  36 0.15710   0.24
83  36 0.15730   0.22
84  36 0.15740   0.20
85  36 0.15760   0.18
86  36 0.15770   0.17
87  36 0.15780   0.15
88  36 0.15790   0.14
89  36 0.15790   0.13
90  36 0.15800   0.12
91  36 0.15800   0.11
92  36 0.15810   0.10
93  36 0.15810   0.09
94  36 0.15810   0.08
95  36 0.15820   0.07
96  36 0.15820   0.07
97  36 0.15820   0.06
98  36 0.15820   0.06
99  36 0.15820   0.05
100 36 0.15830   0.05
