
Call:  glmnet(x = x, y = y, alpha = 1, family = "gaussian", standardize = FALSE) 

   Df     %Dev   Lambda
1   0 0.000000 0.132300
2   2 0.006647 0.120600
3   2 0.013350 0.109900
4   3 0.018990 0.100100
5   3 0.024320 0.091210
6   4 0.029420 0.083110
7   6 0.037550 0.075730
8   6 0.048320 0.069000
9   7 0.058200 0.062870
10  8 0.067910 0.057290
11 10 0.077330 0.052200
12 11 0.087110 0.047560
13 12 0.097470 0.043330
14 13 0.106400 0.039480
15 14 0.115300 0.035980
16 15 0.123700 0.032780
17 16 0.131500 0.029870
18 17 0.139000 0.027220
19 17 0.145500 0.024800
20 20 0.153600 0.022590
21 23 0.162000 0.020590
22 24 0.170200 0.018760
23 28 0.178800 0.017090
24 30 0.187000 0.015570
25 32 0.195400 0.014190
26 36 0.202900 0.012930
27 38 0.209600 0.011780
28 39 0.215800 0.010730
29 41 0.221100 0.009781
30 42 0.225600 0.008912
31 44 0.229700 0.008120
32 45 0.233400 0.007399
33 46 0.237100 0.006741
34 49 0.240900 0.006142
35 48 0.245000 0.005597
36 50 0.248400 0.005100
37 49 0.251200 0.004647
38 49 0.253500 0.004234
39 51 0.255500 0.003858
40 52 0.257300 0.003515
41 52 0.258900 0.003203
42 52 0.260200 0.002918
43 54 0.261300 0.002659
44 54 0.262300 0.002423
45 54 0.263100 0.002207
46 55 0.263800 0.002011
47 55 0.264400 0.001833
48 57 0.265000 0.001670
49 57 0.265400 0.001522
50 57 0.265800 0.001386
51 58 0.266100 0.001263
52 59 0.266400 0.001151
53 59 0.266600 0.001049
54 59 0.266800 0.000956
55 59 0.267000 0.000871
56 59 0.267200 0.000793
57 59 0.267300 0.000723
58 59 0.267400 0.000659
59 59 0.267500 0.000600
60 59 0.267600 0.000547
61 59 0.267600 0.000498
62 59 0.267700 0.000454
63 60 0.267700 0.000414
64 60 0.267800 0.000377
65 60 0.267800 0.000343
66 60 0.267800 0.000313
67 60 0.267800 0.000285
68 60 0.267900 0.000260
69 60 0.267900 0.000237
70 61 0.267900 0.000216
71 62 0.267900 0.000196
72 62 0.267900 0.000179
73 62 0.267900 0.000163
74 62 0.267900 0.000149
75 62 0.267900 0.000135
76 62 0.267900 0.000123
77 62 0.267900 0.000112
78 62 0.267900 0.000102
79 62 0.267900 0.000093
80 62 0.268000 0.000085
81 62 0.268000 0.000078
