
Call:  glmnet(x = x, y = y, alpha = 0.6, family = "gaussian", standardize = TRUE) 

   Df     %Dev  Lambda
1   0 0.000000 0.54210
2   1 0.004171 0.49400
3   1 0.007723 0.45010
4   2 0.012510 0.41010
5   2 0.017820 0.37370
6   2 0.022320 0.34050
7   4 0.027620 0.31020
8   7 0.034200 0.28270
9  11 0.050030 0.25750
10 13 0.066210 0.23470
11 15 0.081940 0.21380
12 17 0.096840 0.19480
13 19 0.111000 0.17750
14 22 0.124700 0.16170
15 23 0.139200 0.14740
16 24 0.151600 0.13430
17 24 0.162000 0.12240
18 26 0.171100 0.11150
19 29 0.179300 0.10160
20 30 0.187200 0.09256
21 33 0.194000 0.08434
22 35 0.201600 0.07684
23 37 0.208900 0.07002
24 37 0.215100 0.06380
25 37 0.220300 0.05813
26 40 0.225000 0.05297
27 42 0.229700 0.04826
28 45 0.234200 0.04397
29 46 0.238000 0.04007
30 49 0.242000 0.03651
31 49 0.245800 0.03326
32 50 0.248900 0.03031
33 51 0.251700 0.02762
34 51 0.254000 0.02516
35 51 0.256000 0.02293
36 52 0.257700 0.02089
37 53 0.259100 0.01903
38 54 0.260400 0.01734
39 55 0.261600 0.01580
40 56 0.262600 0.01440
41 56 0.263400 0.01312
42 56 0.264100 0.01195
43 56 0.264700 0.01089
44 55 0.265200 0.00992
45 56 0.265600 0.00904
46 57 0.266000 0.00824
47 57 0.266300 0.00751
48 57 0.266500 0.00684
49 57 0.266800 0.00623
50 57 0.267000 0.00568
51 57 0.267100 0.00518
52 57 0.267200 0.00471
53 57 0.267300 0.00430
54 58 0.267400 0.00392
55 58 0.267500 0.00357
56 59 0.267600 0.00325
57 59 0.267600 0.00296
58 59 0.267700 0.00270
59 59 0.267700 0.00246
60 60 0.267800 0.00224
61 60 0.267800 0.00204
62 60 0.267800 0.00186
63 60 0.267800 0.00170
64 61 0.267900 0.00154
65 61 0.267900 0.00141
66 61 0.267900 0.00128
67 61 0.267900 0.00117
68 61 0.267900 0.00106
69 61 0.267900 0.00097
70 61 0.267900 0.00088
71 61 0.267900 0.00080
72 61 0.267900 0.00073
73 61 0.267900 0.00067
74 62 0.267900 0.00061
75 62 0.267900 0.00055
76 62 0.267900 0.00051
77 62 0.268000 0.00046
78 62 0.268000 0.00042
