
Call:  glmnet(x = x, y = y, alpha = 0.8, family = "gaussian", standardize = FALSE) 

   Df     %Dev   Lambda
1   0 0.000000 0.165400
2   2 0.006133 0.150700
3   2 0.012470 0.137300
4   3 0.018070 0.125100
5   3 0.023320 0.114000
6   4 0.028470 0.103900
7   6 0.035460 0.094660
8   6 0.045810 0.086250
9   8 0.055500 0.078590
10  8 0.065220 0.071610
11 10 0.074350 0.065250
12 11 0.084150 0.059450
13 12 0.094160 0.054170
14 13 0.103200 0.049360
15 14 0.112200 0.044970
16 15 0.120500 0.040980
17 16 0.128500 0.037340
18 17 0.136000 0.034020
19 18 0.142700 0.031000
20 20 0.150200 0.028240
21 22 0.158100 0.025730
22 25 0.166200 0.023450
23 28 0.174300 0.021360
24 30 0.182600 0.019470
25 34 0.190800 0.017740
26 35 0.198700 0.016160
27 36 0.205700 0.014730
28 39 0.212100 0.013420
29 41 0.217700 0.012230
30 42 0.222600 0.011140
31 44 0.227000 0.010150
32 45 0.231000 0.009248
33 46 0.234700 0.008427
34 49 0.238400 0.007678
35 49 0.242500 0.006996
36 50 0.246100 0.006375
37 50 0.249100 0.005808
38 50 0.251600 0.005292
39 51 0.253800 0.004822
40 52 0.255800 0.004394
41 52 0.257600 0.004003
42 52 0.259000 0.003648
43 52 0.260200 0.003324
44 54 0.261300 0.003028
45 54 0.262200 0.002759
46 54 0.263100 0.002514
47 55 0.263700 0.002291
48 56 0.264300 0.002087
49 57 0.264900 0.001902
50 58 0.265300 0.001733
51 58 0.265700 0.001579
52 58 0.266100 0.001439
53 58 0.266300 0.001311
54 60 0.266600 0.001194
55 60 0.266800 0.001088
56 59 0.267000 0.000992
57 59 0.267100 0.000904
58 59 0.267300 0.000823
59 59 0.267400 0.000750
60 59 0.267500 0.000684
61 59 0.267600 0.000623
62 59 0.267600 0.000568
63 59 0.267700 0.000517
64 60 0.267700 0.000471
65 60 0.267800 0.000429
66 60 0.267800 0.000391
67 60 0.267800 0.000356
68 60 0.267800 0.000325
69 60 0.267900 0.000296
70 61 0.267900 0.000270
71 61 0.267900 0.000246
72 62 0.267900 0.000224
73 62 0.267900 0.000204
74 62 0.267900 0.000186
75 62 0.267900 0.000169
76 62 0.267900 0.000154
77 62 0.267900 0.000141
78 62 0.267900 0.000128
79 62 0.267900 0.000117
80 62 0.267900 0.000106
81 62 0.267900 0.000097
82 62 0.268000 0.000088
83 62 0.268000 0.000080
