
Call:  glmnet(x = x, y = y, alpha = 0.01, family = "gaussian", standardize = TRUE) 

    Df     %Dev Lambda
1    0 0.000000 46.600
2    1 0.000391 42.460
3    1 0.000814 38.690
4    1 0.001272 35.250
5    3 0.002172 32.120
6    4 0.003441 29.270
7    5 0.004973 26.670
8    7 0.006728 24.300
9    8 0.009058 22.140
10   8 0.011570 20.170
11   8 0.014220 18.380
12  11 0.017150 16.750
13  12 0.020470 15.260
14  16 0.024130 13.900
15  17 0.028220 12.670
16  21 0.032720 11.540
17  23 0.037600 10.520
18  28 0.043060  9.584
19  30 0.048870  8.732
20  34 0.055010  7.957
21  36 0.061430  7.250
22  38 0.068130  6.606
23  41 0.075060  6.019
24  44 0.082200  5.484
25  45 0.089510  4.997
26  47 0.096920  4.553
27  51 0.104400  4.149
28  53 0.112000  3.780
29  53 0.119700  3.444
30  53 0.127300  3.138
31  53 0.134900  2.859
32  55 0.142400  2.605
33  55 0.149700  2.374
34  56 0.157000  2.163
35  56 0.164100  1.971
36  56 0.171000  1.796
37  58 0.177700  1.636
38  58 0.184200  1.491
39  60 0.190500  1.358
40  61 0.196700  1.238
41  61 0.202600  1.128
42  61 0.208300  1.028
43  61 0.213600  0.936
44  63 0.218700  0.853
45  63 0.223700  0.777
46  63 0.228300  0.708
47  63 0.232700  0.645
48  63 0.236800  0.588
49  63 0.240600  0.536
50  63 0.244200  0.488
51  63 0.247500  0.445
52  61 0.250500  0.405
53  61 0.253300  0.369
54  61 0.255900  0.336
55  61 0.258300  0.307
56  62 0.260400  0.279
57  60 0.262300  0.255
58  61 0.264000  0.232
59  62 0.265500  0.211
60  62 0.267000  0.193
61  63 0.268300  0.176
62  63 0.269500  0.160
63  63 0.270500  0.146
64  63 0.271500  0.133
65  62 0.272300  0.121
66  61 0.273100  0.110
67  60 0.273700  0.100
68  61 0.274300  0.091
69  62 0.274800  0.083
70  62 0.275300  0.076
71  63 0.275700  0.069
72  63 0.276100  0.063
73  62 0.276400  0.057
74  62 0.276700  0.052
75  62 0.276900  0.048
76  61 0.277100  0.043
77  62 0.277300  0.040
78  62 0.277400  0.036
79  63 0.277600  0.033
80  63 0.277700  0.030
81  63 0.277800  0.027
82  63 0.277900  0.025
83  62 0.278000  0.023
84  62 0.278000  0.021
85  63 0.278100  0.019
86  63 0.278100  0.017
87  63 0.278200  0.016
88  63 0.278200  0.014
89  63 0.278300  0.013
90  63 0.278300  0.012
91  63 0.278300  0.011
92  62 0.278300  0.010
93  63 0.278400  0.009
94  63 0.278400  0.008
95  63 0.278400  0.007
96  63 0.278400  0.007
97  63 0.278400  0.006
98  63 0.278400  0.006
99  63 0.278400  0.005
100 63 0.278400  0.005
